,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
0,Afghanistan,FBI,Food Supplements & Nutrition,Muntons,['Plant (Vegetal)'],"['Alcoholic Beverage', 'Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Processed Food', 'Sauces']","['Colour & Colour Retention Agent', 'Dietary Fiber', 'Flavour Enhancer', 'Flavouring & Flavour Modulation', 'Food Essential', 'Fortification/Nutraceutical', 'Humectant', 'Protein', 'Sweetener']",ACTIMALT LIQUID REGULAR,N/A,Liquid,"ACTIMALT LIQUID REGULAR is a viscous yellow-brown syrup produced by Muntons through an enzyme-assisted hot water extraction process of barley and malted barley, followed by filtration and vacuum evaporation concentration. This natural barley and malt extract contains typically 77.1 to 79.6% soluble extract of barley and malted barley, with the remainder being water. It has a pleasant cereal and malt aroma and a sweet taste characteristic of malted cereals. The product is non-diastatic and features a light brown color with a refractometric solids content between 79.5 and 82%, and a pH range of 5 to 6. ACTIMALT LIQUID REGULAR is widely used in the food and beverage industry as a natural sweetener and flavor enhancer, imparting a rich malted flavor to beverages such as soft drinks, energy drinks, and malt-based alcoholic drinks. It also enhances baked goods by improving sweetness, moisture retention, and color development, and is used in confectionery, dairy products, sauces, and dressings. Nutritionally, it provides energy, carbohydrates including maltose and maltotriose sugars, protein, and dietary fiber, contributing to the nutritional profile of finished products. The syrup is suitable for various dietary needs, being gluten-containing but compliant with kosher, halal, vegan, and non-GMO standards. Its microbiological specifications ensure product safety and quality, making ACTIMALT LIQUID REGULAR a versatile and valuable ingredient for enhancing flavor, texture, and nutritional value in a wide range of applications.",N/A,(MANUAL_INPUT),['HACCP'],PIM000003031-Actimalt Liquid Regular.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),"['General Health', 'Vitamins and Minerals', 'Sports nutrition']",(OPTIONAL)
1,Afghanistan,FBI,Confectionery & Bakery,"WILD Flavors, Inc.","['Plant (Vegetal)', 'Mineral, Inorganic', 'Synthetic, Chemically Manufactured', 'Nature-Identical (chemically equivalent to natural)', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Alcoholic Beverage', 'Beverage', 'Biscuit', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Processed Food', 'Sauces', 'Seasonings', 'Snacks (Salty)', 'Sweet Snack']","['Carrier & Bulking Agent', 'Colour & Colour Retention Agent', 'Flavour Enhancer', 'Flavouring & Flavour Modulation', 'Humectant', 'Sweetener']",FAMB279 N&A BROWN SUGAR TYPE FL,N/A,Powder,"FAMB279 N&A BROWN SUGAR TYPE FL from WILD Flavors, Inc. is a light brown/tan powder flavoring designed to impart a rich maple brown sugar aroma and taste. Composed of ingredients such as gum arabic, maltodextrin, nature identical flavor, dextrose from genetically modified corn, silicon dioxide, propylene glycol, glycerine, caramel color from genetically modified corn, and sulfites, this flavoring is formulated for food applications compliant with the Federal Food, Drug and Cosmetic Act. It features a moisture content below 10% and a granulation size ensuring over 90% passes through a #20 USS sieve, making it suitable for consistent blending and processing. Microbiologically controlled with low counts of coliform, E. coli, mold, yeast, and salmonella absence, it ensures safety and quality. The product is stable under ambient storage conditions (13-24°C) with a recommended shelf life of 270 days unopened. FAMB279 N&A BROWN SUGAR TYPE FL is versatile for use in beverages, bakery products, confectionery, dairy, savory sauces, and snacks, providing a natural brown sugar flavor that enhances sweetness, depth, and complexity without adding excessive sweetness. Its physical form and composition allow for easy incorporation into various formulations, making it a valuable ingredient for flavor enhancement and color development in food and beverage manufacturing.",N/A,(MANUAL_INPUT),"['GRAS, FEMAGRAS']",PIM000003047-8. FAMB279 BROWN SUGAR TYPE FL.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
2,Afghanistan,FBI,Food Supplements & Nutrition,SVZ Tomaszow Sp. z o.o.,['Plant (Vegetal)'],"['Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Breakfast Cereals/Bars', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Nutraceuticals - Drinks', 'Nutraceuticals - Syrups', 'Processed Food', 'Sauces', 'Sweet Snack']","['Acidity Regulator', 'Antioxidant', 'Colour & Colour Retention Agent', 'Flavour Enhancer', 'Flavouring & Flavour Modulation', 'Fortification/Nutraceutical', 'Preservative', 'Sweetener']","Acerola juice concentrate, clarified R=64-68",N/A,Liquid,"Acerola juice concentrate, clarified R=64-68, produced by SVZ Tomaszow Sp. z o.o., is a premium juice concentrate derived from carefully selected, mature acerola fruits (Malpighia glabra L.). This product undergoes a meticulous process including depectinization, filtration, and concentration to achieve a high Brix value ranging from 64.0 to 68.0, indicating a rich sugar content and concentrated flavor. The concentrate is characterized by its orange to yellow color, aromatic and typical acerola flavor, and a balanced sweet and acidic taste profile. With a pH between 2.7 and 3.5 and specific gravity of 1.320 to 1.349, it maintains excellent physical and chemical stability. Notably, it contains a high vitamin C content of 6000 to 8000 mg/kg, making it a potent source of antioxidants and a natural preservative. The product complies with stringent microbiological and pesticide residue standards, ensuring safety and quality. Its clarified form enhances solubility and stability, making it ideal for diverse applications in the food and beverage industry, including juices, smoothies, functional foods, confectionery, dairy products, sauces, and dressings. The concentrate's natural acidulant properties and flavor-enhancing capabilities contribute to product innovation and consumer appeal. Recommended to be stored frozen with a shelf life of 24 months, this acerola juice concentrate offers a versatile, nutritious, and flavorful ingredient for health-conscious and quality-driven food production.",N/A,(MANUAL_INPUT),['HACCP'],PIM000003729-4. Acerola JC_TH.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['Anti-aging, Antioxidant, Anti-Cancer, Anti-Inflammatory', 'General Health', 'Immune system', 'Vitamins and Minerals', 'Skin, Nails, Hair']",(MUST_INPUT)
3,Afghanistan,FBI,Processed Food & Food Service,DSM Food Specialties B.V.,"['Microbial, Fungal (yeast, bacteria)', 'Fermentation, Biotech-Derived', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']",['Dairy'],"['Flavour Enhancer', 'Flavouring & Flavour Modulation', 'Food Enzyme']",Accelerzyme CPG BF,N/A,Liquid,"Accelerzyme CPG BF is a liquid carboxypeptidase enzyme preparation produced by DSM Food Specialties B.V., derived from a selected strain of Aspergillus niger. This enzyme preparation is composed primarily of glycerol (54%) and an enzyme solution (46%), presenting as a green liquid that may vary in color between batches and ranges from clear to opalescent in clarity. Accelerzyme CPG BF is kosher and halal approved, suitable for vegans and vegetarians, and produced using biotechnological techniques to overexpress naturally present genes in the microorganism. Its primary application is in the cheese production industry, where it accelerates the ripening process by facilitating the release of small peptides and amino acids, which enhances flavor development and reduces aging time. This enzyme also helps reduce bitterness by acting on highly bitter peptides, promoting a balanced flavor profile. Additionally, it supports clean label initiatives by being benzoate-free, aligning with consumer demand for natural and preservative-free products. Accelerzyme CPG BF is effective across various cheese types, raw milk qualities, and manufacturing environments, and it also promotes improved mold growth in blue cheeses, resulting in more uniform flavor and reduced bitterness. The product is supplied in 20 kg packaging, should be stored at 4-8 °C in sealed containers, and maintains over 95% activity for at least 12 months under recommended conditions. Its use enables cheese manufacturers to achieve faster production cycles, energy savings, enhanced product quality, and sustainability benefits.",N/A,(MANUAL_INPUT),"['Kosher', 'HALAL, JAKIM, MUI', 'Vegan', 'ISO', 'CODEX, JECFA']",PIM000003890-ACCELERZYME CPG.pdf,AAAA,"['Bio-Fermentation', 'Natural & Ethically Sourced', 'Resource & Energy Optimization']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
4,Afghanistan,FBI,Beverage & Dairy,AUSTRIA JUICE GmbH,['Plant (Vegetal)'],"['Alcoholic Beverage', 'Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Nutraceuticals - Drinks', 'Nutraceuticals - Gummies', 'Processed Food', 'Sauces', 'Sweet Snack']","['Acidity Regulator', 'Antioxidant', 'Colour & Colour Retention Agent', 'Flavour Enhancer', 'Flavouring & Flavour Modulation', 'Fortification/Nutraceutical', 'Sweetener']",Apple juice concentrate,N/A,Liquid,"Apple juice concentrate from AUSTRIA JUICE GmbH is a high-quality, clear, golden-yellow viscous liquid produced by physically removing water from freshly pressed juice of sound and ripe Malus domestica apples. This concentrate complies with stringent European regulations, including Directive 2012/12/EU and the AIJN Code of Practice, ensuring it is free from allergens, genetically modified organisms, heavy metals, mycotoxins, and pesticide residues within legal limits. With a soluble solids content of approximately 69.5 to 70.5 °Bx and a balanced acidity level, it offers a typical apple flavor and aroma. The product is microbiologically controlled to maintain low viable counts, yeasts, and molds, ensuring safety and quality. Apple juice concentrate serves as a natural sweetener and flavor enhancer, widely used in beverages such as fruit juices, soft drinks, smoothies, and health drinks, as well as in dairy products, bakery items, confectionery, sauces, jams, and alcoholic beverages like cider and flavored liquors. Its rich nutritional profile, including vitamin C and minerals, along with antioxidant properties, makes it a valuable ingredient for enhancing taste, color, aroma, and nutritional value in various food and beverage applications. The concentrate is typically packaged as agreed and recommended to be stored at 4-6 °C with a shelf life of six months, making it a versatile and reliable ingredient for manufacturers seeking natural, high-quality apple flavor and sweetness.",N/A,(MANUAL_INPUT),['HACCP'],PIM000007436-Specification_1101103010101_Apple juice concentrate_Austria Juice Standard - Stock quality - Medium acidity.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['Anti-aging, Antioxidant, Anti-Cancer, Anti-Inflammatory', 'Cardiovascular health', 'General Health', 'Immune system', 'Vitamins and Minerals']",(MUST_INPUT)
5,Afghanistan,FBI,Processed Food & Food Service,Exter B.V.,"['Plant (Vegetal)', 'Mineral, Inorganic', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Dressing', 'Meat Products', 'Noodles', 'Processed Food', 'Sauces', 'Seasonings', 'Snacks (Salty)', 'Soup']","['Flavour Enhancer', 'Flavouring & Flavour Modulation']",EXTER 100 - Bouillon,N/A,Liquid,"EXTER 100 - Bouillon from Exter B.V. is a savory soy-based liquid flavor enhancer characterized by its rich, meaty, and salty bouillon profile with sweet and caramelized notes. This brown liquid product is designed to impart authentic, deep savory flavors to a wide range of food applications including soups, sauces, dressings, gravies, meat products, ready meals, snacks, noodles, and seasoning blends. It is water-soluble, allowing for easy incorporation into various formulations, and maintains flavor integrity under heat and extended storage. With a typical water content of 63% and salt content of 16%, it provides 85 kcal per 100 g, making it both flavorful and nutritionally relevant. EXTER 100 - Bouillon is halal certified, kosher suitable, vegetarian-friendly, allergen-free, non-GMO, and aligns with clean label demands, appealing to diverse consumer dietary needs. Packaged in 1200 kg IBC containers, it offers a shelf life of 24 months when stored in dry, ambient conditions. Its versatility and natural composition make it an ideal choice for food manufacturers seeking to enhance taste, nutritional value, and consumer appeal in their products.",Salads: 0.50 - 1.50 %; Meat balls: 1.00 - 2.00 %; General recommended dosage level: 0.50 - 2.00 % by weight of finished product.,(MANUAL_INPUT),"['HALAL, JAKIM, MUI', 'Kosher', 'Vegan']",PIM000008862-EXTER 100 TDS 2021.pdf,AAAA,"['Meat & Dairy Alternative', 'Natural & Ethically Sourced']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
6,Afghanistan,FBI,Processed Food & Food Service,"INDUSTRIAS ROKO, S.A.","['Plant (Vegetal)', 'Algal, Marine', 'Semi-Synthetic, Modified Natural', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Nutraceuticals - Gummies', 'Processed Food', 'Sauces']",['Stabilizer & Thickener'],ROKOAGAR LS ORGANIC,9002-18-0,Powder,"ROKOAGAR LS ORGANIC is a free-flowing powder ranging in color from off-white to yellowish, composed primarily of pure refined agar, a natural polysaccharide extracted from red seaweed species such as Gelidium and Gracilaria. Manufactured by Industrias Roko, S.A., this product is certified organic and complies with current organic legislation (Nº834/2007) and EU purity standards. It functions as an effective gelling and stabilizing agent in various food applications, forming gels independently without the need for additional substances. ROKOAGAR LS ORGANIC provides a soft gel-like texture that becomes viscous when stirred, exhibits very high water retention which enhances product shelf-life, and maintains low viscosity in hot solutions. In milk-based systems, it contributes to smooth, uniform, and creamy textures, prevents fat and whey separation, improves spreadability, flavor release, and mouthfeel, and can be used as a fat replacer. Its typical dosage ranges from 0.2% to 1.5%, depending on the desired texture and application. The product is widely used in confectionery, dietetic foods, dressings, jams, pastries, and sauces. Preparation involves premixing with dry ingredients, dispersing in water, and boiling under vigorous agitation until fully dissolved. ROKOAGAR LS ORGANIC is supplied in 25 kg carton boxes or 20 kg bags with inner PE liners and should be stored in a cool, dry place away from strong odors, with a shelf life of 24 months under proper conditions. This product enhances texture, consistency, and stability in food products, making it a versatile and valuable ingredient in the food and beverage industry.",0.2 - 1.5%. The optimal dosage will depend on specific application and preferred texture.,(MANUAL_INPUT),['BIO'],PIM000009406-Rokoagar LS ORGANIC - Food Applications Eng - E01.pdf,AAAA,"['Meat & Dairy Alternative', 'Natural & Ethically Sourced']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
7,Afghanistan,FBI,Beverage & Dairy,Matrix Flavours & Fragrances Sdn Bhd,"['Synthetic, Chemically Manufactured', 'Nature-Identical (chemically equivalent to natural)', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Alcoholic Beverage', 'Beverage', 'Biscuit', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Nutraceuticals - Drinks', 'Nutraceuticals - Gummies', 'Nutraceuticals - Syrups', 'Processed Food', 'Sauces', 'Snacks (Salty)', 'Sweet Snack']",['Flavouring & Flavour Modulation'],APPLE FLAVOUR NPC1917M,N/A,Liquid,"APPLE FLAVOUR NPC1917M from Matrix Flavours & Fragrances Sdn Bhd is a liquid flavoring product designed to impart the sweet and refreshing taste of Fuji apples. This colorless to yellowish liquid has a refractive index between 1.42000 and 1.44000 at 20°C and a specific gravity ranging from 1.00900 to 1.02900 at 27°C. It is composed primarily of propylene glycol (E1520) and nature identical flavoring substances, blended and mixed to achieve a homogenized product. The flavor is evaluated as standard, ensuring consistent quality and sensory appeal. APPLE FLAVOUR NPC1917M is microbiologically stable due to its significant solvent and aromatic chemical content, which inhibits microbial growth. It is suitable for use in various food and beverage applications, including confectionery, bakery products, and beverages, typically at dosages between 0.1% and 0.5%. The product is halal certified by JAKIM, complies with Malaysian food regulations, and holds ISO 9001, FSSC 22000, and HACCP certifications. Packaged in HDPE containers of 5, 20, or 25 kg, it should be stored in a tightly closed container away from light, under dry conditions at temperatures between 20° and 35°C, with a shelf life of 24 months. This apple flavoring enhances the sensory profile of products by delivering a natural, fruity apple aroma and taste, making it ideal for use in baked goods, beverages, dairy products, confectionery, sauces, and health-related food items. Its versatility and high-quality formulation make it a valuable ingredient for manufacturers seeking to enrich their products with authentic apple flavor.","Confectionery, bakery: 0.1000-0.5000%; Beverage: 0.1000-0.5000%",(MANUAL_INPUT),"['ISO', 'FSSC', 'HACCP', 'HALAL, JAKIM, MUI']",PIM000009441-SPEC APPLE FLAVOUR NPC1917M.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
8,Afghanistan,FBI,Processed Food & Food Service,Naturis,"['Plant (Vegetal)', 'Semi-Synthetic, Modified Natural']","['Biscuit', 'Bread, Cakes & Pastries, Frozen Dough', 'Breakfast Cereals/Bars', 'Noodles', 'Plant-Based Dairy Alternative', 'Plant-Based Meat Alternative', 'Processed Food', 'Sauces', 'Snacks (Salty)', 'Soup']","['Dietary Fiber', 'Flavouring & Flavour Modulation', 'Fortification/Nutraceutical', 'Protein', 'Stabilizer & Thickener']",Pre-gelatinized organic chickpeas flour,N/A,Powder,"Pre-gelatinized organic chickpeas flour from Naturis is a fine powder with a yellow to light brown color, derived from organic chickpeas sourced from Italy and Argentina and produced in Italy. This flour undergoes a pre-gelatinization process that allows it to thicken liquids instantly without the need for cooking, making it highly versatile for use in instant sauces, soups, purees, and hummus. Its high protein and dietary fiber content enhance the nutritional profile of food products, supporting dietary formulations and catering to health-conscious consumers. The flour is gluten-free, vegan, and suitable for various dietary preferences including halal, kosher, and vegetarian diets. It complies with stringent European and Italian food safety regulations and is free from GMOs, nanoparticles, and ionizing radiation. The product's excellent thickening properties, combined with its clean-label status and natural composition, make it ideal for bakery products, snacks, dairy alternatives, and plant-based foods. Its ability to improve texture, moisture retention, and shelf-life in gluten-free and organic formulations further highlights its functional benefits. Packaged in 25 kg multi-ply kraft paper bags with valve, it has a shelf life of 12 months when stored in cool, dry conditions away from sunlight. Overall, Naturis' pre-gelatinized organic chickpeas flour is a multifunctional ingredient that enhances texture, nutrition, and convenience across a wide range of food applications.",N/A,(MANUAL_INPUT),"['BIO', 'HACCP', 'HALAL, JAKIM, MUI', 'Kosher', 'Vegan']",PIM000009983-YU15 rev02 - organic chickpeas flour.pdf,AAAA,"['Meat & Dairy Alternative', 'Natural & Ethically Sourced', 'Resource & Energy Optimization']",(MANUAL_INPUT),(MANUAL_INPUT),"['Cardiovascular health', 'Diabetes/Blood Sugar Management', 'General Health', 'Gut health', 'Weight Management', 'Vitamins and Minerals', 'Women and Men wellness']",(MUST_INPUT)
9,Afghanistan,FBI,Beverage & Dairy,WILD,['Plant (Vegetal)'],"['Alcoholic Beverage', 'Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Nutraceuticals - Drinks', 'Nutraceuticals - Gummies', 'Nutraceuticals - Syrups', 'Processed Food', 'Sauces', 'Sweet Snack']","['Acidity Regulator', 'Antioxidant', 'Colour & Colour Retention Agent', 'Flavour Enhancer', 'Flavouring & Flavour Modulation', 'Fortification/Nutraceutical', 'Sweetener']",Apple Juice Concentrate,N/A,Liquid,"Apple Juice Concentrate from WILD is a high-quality, natural fruit concentrate composed solely of apple juice concentrate. It is characterized by a refractometric Brix value of approximately 70 °Bx, indicating a dense, sweet liquid form with a balanced acidity (total acidity around 1.7 g/100g as citric acid) and a pH near 3.5, which ensures product stability and flavor integrity. This concentrate is microbiologically safe, with very low counts of lactic acid bacteria, yeasts, and molds, and contains no genetically modified ingredients, aligning with strict European food safety and allergen regulations. Nutritionally, it provides a rich source of natural sugars (66.1 g per 100 g) and energy (302 kcal per 100 g), with negligible fat and protein content. The product is versatile and widely used across the food and beverage industry, including applications in fruit juices, nectars, soft drinks, flavored dairy products, baked goods, confectionery, sauces, jams, and alcoholic beverages like cider. Its natural sweetness and flavor enhancement properties make it an excellent ingredient for improving taste profiles while contributing vitamins, antioxidants, and minerals. WILD's Apple Juice Concentrate is delivered in various packaging forms with recommended storage conditions to maintain freshness and quality, making it a reliable and valuable component for manufacturers seeking natural, clean-label fruit ingredients.",100% JUICE: 167 kg : 1000 l,(MANUAL_INPUT),"['GMP', 'HACCP']",PIM000021685-Specification Apple JC 35209000710000 20180717.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['Anti-aging, Antioxidant, Anti-Cancer, Anti-Inflammatory', 'Cardiovascular health', 'General Health', 'Immune system', 'Vitamins and Minerals']",(MUST_INPUT)
