,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
0,Afghanistan,FBI,Food Supplements & Nutrition,Muntons,['Plant (Vegetal)'],"['Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Nutraceuticals - Drinks', 'Processed Food']","['Sweetener', 'Flavour Enhancer', 'Colour & Colour Retention Agent', 'Fortification/Nutraceutical', 'Humectant']",ACTIMALT LIQUID REGULAR,N/A,Liquid,"ACTIMALT LIQUID REGULAR is a viscous, yellow-brown syrup produced by enzyme-assisted hot water extraction of barley and malted barley, followed by filtration and concentration under vacuum evaporation. This malt extract features a pleasant, characteristic cereal and malt odour, complemented by a sweet taste with a distinctive malt flavor. Composed primarily of soluble extracts of barley and malted barley (typically 77-79.6%) and water (around 20-23%), it contains natural sugars such as maltose and maltotriose, contributing to its sweetness and fermentable properties. ACTIMALT LIQUID REGULAR serves multiple functions in the food and beverage industry, including acting as a sweetening agent, flavor enhancer, natural coloring agent, fermentation aid, and moisture retainer. It is widely used as a standalone malt-based beverage and as an ingredient in baked goods, confectionery, and other food products to improve flavor, texture, and nutritional value. Rich in essential nutrients like vitamins and minerals, it also holds cultural significance in various traditional recipes. Despite containing gluten, it is valued for its versatility and quality, making it suitable for diverse applications in product development and consumer consumption.",N/A,(MANUAL_INPUT),['GMP'],PIM000003031-Actimalt Liquid Regular.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['General Health', 'Vitamins and Minerals']",(MUST_INPUT)
1,Afghanistan,FBI,Confectionery & Bakery,"WILD Flavors, Inc.","['Plant (Vegetal)', 'Nature-Identical (chemically equivalent to natural)', 'Synthetic, Chemically Manufactured', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Beverage', 'Alcoholic Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Desserts & Ice Cream', 'Sauces']","['Flavouring & Flavour Modulation', 'Flavour Enhancer', 'Colour & Colour Retention Agent']",FAMB279 N&A BROWN SUGAR TYPE FL,N/A,Powder,"FAMB279 N&A BROWN SUGAR TYPE FL from WILD Flavors, Inc. is a light brown to tan powder designed to impart the rich, complex flavor profile of maple brown sugar to food products. Composed of ingredients such as gum arabic, maltodextrin, nature identical flavor, dextrose from genetically modified corn, silicon dioxide, propylene glycol, glycerine, caramel color, and sulfites, this flavoring powder offers a moisture content below 10% and a granulation size ensuring over 90% passes through a #20 USS sieve. Its microbiological profile meets stringent safety standards, including low coliform, E. coli, mold, yeast, and salmonella counts, making it suitable for use in a variety of food applications. The product is stable under ambient storage conditions (55-75°F) with a recommended shelf life of 270 days in unopened containers. FAMB279 N&A BROWN SUGAR TYPE FL is ideal for enhancing bakery and confectionery items, beverages such as coffee, tea, and cocktails, as well as sauces, marinades, and emerging markets like frozen desserts and pet foods. Its ability to contribute both flavor and color through natural caramelized notes and Maillard reaction effects makes it a versatile ingredient for food manufacturers seeking to leverage the popular and trending brown sugar flavor profile in their products.",N/A,(MANUAL_INPUT),"['GRAS, FEMAGRAS']",PIM000003047-8. FAMB279 BROWN SUGAR TYPE FL.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
2,Afghanistan,FBI,Food Supplements & Nutrition,SVZ Tomaszow Sp. z o.o.,['Plant (Vegetal)'],"['Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Meat Products', 'Nutraceuticals - Drinks', 'Desserts & Ice Cream']","['Antioxidant', 'Fortification/Nutraceutical', 'Preservative', 'Flavouring & Flavour Modulation']","Acerola juice concentrate, clarified R=64-68",N/A,Liquid,"Acerola juice concentrate, clarified R=64-68, produced by SVZ Tomaszow Sp. z o.o., is a high-quality, concentrated juice derived from carefully selected, mature acerola fruits (Malpighia glabra L.). This product undergoes a meticulous process including depectinization, filtration, and concentration to achieve a clarified liquid form with a Brix refractometer value ranging from 64.0 to 68.0, ensuring a rich and consistent sweetness and acidity balance. The concentrate exhibits a vibrant orange-yellow color and a characteristic aromatic acerola flavor with a sweet and acidic taste profile. It is notable for its exceptionally high vitamin C content, ranging between 6000 to 8000 mg/kg, making it a potent natural source of this essential nutrient. The product's pH ranges from 2.7 to 3.5, and it maintains strict compliance with chemical and microbiological standards, including low pesticide residues and controlled microbial counts, ensuring safety and quality. Its antioxidant properties and natural preservative effects make it highly valuable in various applications such as beverages, bakery, dairy, meat products, and cosmetics. The concentrate supports clean-label product development, enhances flavor profiles, and contributes to shelf-life extension. Recommended to be stored frozen, it has a shelf life of 24 months, reflecting its stability and durability. Overall, this clarified acerola juice concentrate is a versatile, nutrient-rich ingredient ideal for health-oriented food and beverage formulations, offering both functional benefits and appealing sensory qualities.",N/A,(MANUAL_INPUT),['HACCP'],PIM000003729-4. Acerola JC_TH.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['Anti-aging, Antioxidant, Anti-Cancer, Anti-Inflammatory', 'General Health', 'Immune system', 'Skin, Nails, Hair', 'Vitamins and Minerals', 'Botanicals']",(MUST_INPUT)
3,Afghanistan,FBI,Confectionery & Bakery,DSM Food Specialties B.V.,"['Microbial, Fungal (yeast, bacteria)', 'Fermentation, Biotech-Derived', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']",['Dairy'],"['Food Enzyme', 'Flavouring & Flavour Modulation']",Accelerzyme CPG BF,N/A,Liquid,"Accelerzyme CPG BF is a liquid carboxypeptidase enzyme preparation produced by DSM Food Specialties B.V., derived from a genetically modified strain of Aspergillus niger. This enzyme preparation appears as a green liquid, clear to opalescent in clarity, and contains approximately 54% glycerol and 46% enzyme solution. It is kosher and halal approved, suitable for vegans and vegetarians, and complies with international food enzyme standards for heavy metals and microbiological safety. Accelerzyme CPG BF is specifically designed to accelerate the ripening process of various cheese types by rapidly releasing small peptides and amino acids, which enhances flavor development and reduces bitterness. This results in a more balanced taste profile and significantly shortens cheese maturation time, improving production efficiency and reducing energy consumption, thereby supporting sustainability efforts. The product is versatile across a wide range of cheese varieties and is available in 20 kg packaging, with a recommended storage temperature of 4-8 °C and a shelf life of 24 months. Its use in cheese production helps optimize flavor, reduce aging time, and lower environmental impact, making it a valuable tool for cheese manufacturers seeking consistent quality and efficiency.",N/A,(MANUAL_INPUT),"['Kosher', 'HALAL, JAKIM, MUI', 'Vegan', 'ISO', 'CODEX, JECFA']",PIM000003890-ACCELERZYME CPG.pdf,AAAA,"['Bio-Fermentation', 'Resource & Energy Optimization', 'Natural & Ethically Sourced']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
4,Afghanistan,FBI,Beverage & Dairy,AUSTRIA JUICE GmbH,['Plant (Vegetal)'],"['Alcoholic Beverage', 'Beverage', 'Biscuit', 'Bread, Cakes & Pastries, Frozen Dough', 'Breakfast Cereals/Bars', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Fruit & Vegetables', 'Nutraceuticals - Drinks', 'Nutraceuticals - Syrups', 'Processed Food', 'Sauces', 'Sweet Snack']","['Carrier & Bulking Agent', 'Flavouring & Flavour Modulation', 'Flavour Enhancer', 'Sweetener', 'Preservative', 'Fortification/Nutraceutical', 'Antioxidant']",Apple juice concentrate,N/A,Liquid,"Apple juice concentrate from AUSTRIA JUICE GmbH is a high-quality, concentrated form of apple juice produced by physically removing water from juice obtained by pressing sound and ripe apples (Malus domestica Borkh.). This product appears as a typical, clear, golden-yellow viscous liquid with a flavor and taste characteristic of fresh apples. It contains soluble solids between 69.5 and 70.5 °Bx, total acidity as malic acid ranging from 1.8% to 2.7%, and a pH value between 3.0 and 4.2, ensuring a balanced acidity and sweetness profile. The concentrate complies with stringent EU regulations, including non-GMO status, absence of allergens, and limits on heavy metals, mycotoxins, and pesticide residues. Microbiologically, it maintains low viable counts, yeasts, and molds, ensuring product safety and quality. Packaged as agreed and recommended to be stored at 4-6 °C, it has a shelf life of six months. This apple juice concentrate is widely used in the food and beverage industry as a natural sweetener and flavor enhancer in fruit juices, nectars, soft drinks, smoothies, alcoholic beverages like hard cider, baked goods, confectionery, dairy products, frozen desserts, sauces, and health supplements. Its natural sweetness, rich nutrient content including vitamin C and antioxidants, and versatility make it an excellent ingredient for clean-label and health-oriented products, providing authentic apple flavor and nutritional benefits across diverse applications.",N/A,(MANUAL_INPUT),"['ISO', 'BIO', 'HACCP']",PIM000007436-Specification_1101103010101_Apple juice concentrate_Austria Juice Standard - Stock quality - Medium acidity.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['Anti-aging, Antioxidant, Anti-Cancer, Anti-Inflammatory', 'Cardiovascular health', 'General Health', 'Immune system', 'Vitamins and Minerals', 'Weight Management', 'Women and Men wellness']",(MUST_INPUT)
5,Afghanistan,FBI,Processed Food & Food Service,Exter B.V.,"['Plant (Vegetal)', 'Animal', 'Mineral, Inorganic', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Sauces', 'Soup', 'Meat Products', 'Snacks (Salty)', 'Noodles', 'Seasonings']","['Flavour Enhancer', 'Flavouring & Flavour Modulation']",EXTER 100 - Bouillon,N/A,Liquid,"EXTER 100 - Bouillon from Exter B.V. is a savory soy-based liquid bouillon characterized by its rich brown color and a flavor profile that combines meaty, salty, sweet, and caramelized notes. This product is crafted using traditional methods such as slow cooking and roasting, which enhance its authentic and deep flavor. Composed typically of hydrolyzed vegetable protein, salt, natural flavor enhancers, and fat, EXTER 100 - Bouillon delivers a stable and long-lasting savory taste experience. It is available in liquid form and is highly versatile, suitable for enhancing the flavor of a wide range of food products including salads, meatballs, sauces, soups, snacks, and noodles. The recommended dosage ranges from 0.5% to 2.0% by weight of the finished product, allowing for flexible application depending on the desired intensity. EXTER 100 - Bouillon is also notable for its clean label attributes, being allergen-free, non-GMO, Halal certified, Kosher suitable, and vegetarian-friendly. Its excellent heat and shelf-life stability make it a reliable ingredient for food manufacturers seeking to impart a consistent, authentic meaty flavor while meeting diverse dietary requirements. Packaged in 1200 kg IBC containers, it is designed for industrial use with a shelf life of 24 months when stored under ambient conditions.",Salads: 0.50 - 1.50 %; Meat balls: 1.00 - 2.00 %; General recommended dosage level: 0.50 - 2.00 % by weight of finished product.,(MANUAL_INPUT),"['HALAL, JAKIM, MUI', 'Kosher', 'Vegan']",PIM000008862-EXTER 100 TDS 2021.pdf,AAAA,"['Meat & Dairy Alternative', 'Natural & Ethically Sourced']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
6,Afghanistan,FBI,Processed Food & Food Service,"INDUSTRIAS ROKO, S.A.","['Plant (Vegetal)', 'Algal, Marine', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Confectionery', 'Dressing', 'Sauces', 'Bread, Cakes & Pastries, Frozen Dough', 'Processed Food']",['Stabilizer & Thickener'],ROKOAGAR LS ORGANIC,9002-18-0,Powder,"ROKOAGAR LS ORGANIC is a free-flowing powder ranging in color from off-white to yellowish, composed primarily of pure refined agar, a natural polysaccharide extracted from red seaweed species such as Gelidium and Gracilaria. This product is certified organic, manufactured in compliance with current organic legislation (No 2018/848), and controlled by the certification body COPAE. ROKOAGAR LS ORGANIC functions as an effective gelling and stabilizing agent in various food applications. It forms gels independently without requiring additional substances, producing a soft, gel-like texture that becomes viscous upon stirring. The product exhibits very high water retention, which helps improve the shelf life of food products. It has low viscosity in hot solutions, facilitating easy processing. In milk-based systems, it enhances texture by providing a smooth, uniform, and creamy mouthfeel, prevents fat and whey separation, improves spreadability, and can act as a fat replacer. Additionally, it enhances flavor release and overall mouthfeel, making it ideal for confectionery, dietetic foods, dressings, jams, pastries, and sauces. The recommended dosage ranges from 0.2% to 1.5%, depending on the desired texture and application. ROKOAGAR LS ORGANIC is supplied in 20 kg or 25 kg packaging with inner PE liners and should be stored in a cool, dry place away from strong odors to maintain quality.",0.2 - 1.5%. The optimal dosage will depend on specific application and preferred texture.,(MANUAL_INPUT),['BIO'],PIM000009406-Rokoagar LS ORGANIC - Food Applications Eng - E01.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
7,Afghanistan,FBI,Confectionery & Bakery,Matrix Flavours & Fragrances Sdn Bhd,"['Synthetic, Chemically Manufactured', 'Nature-Identical (chemically equivalent to natural)', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Sauces', 'Snacks (Salty)']",['Flavouring & Flavour Modulation'],APPLE FLAVOUR NPC1917M,N/A,Liquid,"APPLE FLAVOUR NPC1917M from Matrix Flavours & Fragrances Sdn Bhd is a liquid flavoring product designed to impart the sweet and distinctive taste of Fuji apples. This colorless to yellowish liquid has a refractive index between 1.42000 and 1.44000 and a specific gravity ranging from 1.00900 to 1.02900 at 27°C. Composed primarily of propylene glycol (E1520) and nature identical flavoring substances, it is formulated through a blending and mixing process to achieve a homogenized product. The flavoring is microbiologically stable due to its significant solvent and aromatic chemical content, which inhibits microbial growth. Certified halal by JAKIM and compliant with ISO 9001, FSSC 22000, and HACCP standards, this product meets Malaysian Food Act regulations and is free from allergens, GMOs, and heavy metals within safe limits. APPLE FLAVOUR NPC1917M is ideal for use in confectionery, bakery, and beverage applications, typically at dosages between 0.1% and 0.5%, to deliver a natural and appealing apple flavor. It is packaged in HDPE containers of 5, 20, or 25 kg and should be stored in a tightly closed container away from light, under dry conditions at 20° to 35°C, with a shelf life of 24 months. This flavoring enhances a wide range of food and beverage products, including soft drinks, fruit juices, baked goods, candies, dairy products, and snacks, providing a consistent and authentic apple aroma and taste that appeals to consumers seeking natural fruity flavors.","Confectionery, bakery (%) 0.1000-0.5000; Beverage (%) 0.1000-0.5000",(MANUAL_INPUT),"['ISO', 'FSSC', 'HACCP', 'HALAL, JAKIM, MUI']",PIM000009441-SPEC APPLE FLAVOUR NPC1917M.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
8,Afghanistan,FBI,Processed Food & Food Service,Naturis,['Plant (Vegetal)'],"['Baby Food', 'Biscuit', 'Bread, Cakes & Pastries, Frozen Dough', 'Breakfast Cereals/Bars', 'Confectionery', 'Desserts & Ice Cream', 'Meals Replacement', 'Noodles', 'Nutraceuticals - Powders', 'Plant-Based Dairy Alternative', 'Plant-Based Meat Alternative', 'Processed Food', 'Sauces', 'Snacks (Salty)', 'Soup', 'Sweet Snack', 'Beverage']","['Dietary Fiber', 'Protein', 'Stabilizer & Thickener', 'Flavouring & Flavour Modulation', 'Carrier & Bulking Agent']",Pre-gelatinized organic chickpeas flour,N/A,Powder,"Pre-gelatinized organic chickpeas flour from Naturis is a fine powder with a yellow to light brown color, derived from organic chickpeas sourced from Italy and Argentina and produced in Italy. This flour is pre-gelatinized, meaning it has been precooked to enhance its functional properties, making it highly suitable as a thickener in instant sauces, soups, purees, and hummus. It boasts a high protein content of 22.3 g per 100 g, along with significant dietary fiber (22.5 g), which supports dietary formulations and nutritional enrichment. The product is free from GMOs, nanoparticles, and ionizing radiation, and complies with stringent European and Italian food safety regulations, including HACCP standards. Its viscosity profile, with a peak viscosity around 7,669 cP and final viscosity exceeding 11,500 cP, ensures excellent thickening and texture-enhancing capabilities. The flour is versatile, suitable for vegan, vegetarian, halal, and kosher diets, and is allergen-free, making it ideal for gluten-free and plant-based food applications. Its functional benefits include improving texture, enhancing nutritional value, and modulating flavor and aroma in various food products such as gluten-free breads, extruded snacks, instant soups, confectionery, pasta, and functional beverages. Packaged in 25 kg multi-ply kraft paper bags with valve and stored under controlled conditions, this organic chickpeas flour offers a shelf life of 12 months, ensuring quality and safety for diverse culinary and industrial uses.",N/A,(MANUAL_INPUT),"['BIO', 'HACCP', 'HALAL, JAKIM, MUI', 'Kosher', 'Vegan']",PIM000009983-YU15 rev02 - organic chickpeas flour.pdf,AAAA,"['Meat & Dairy Alternative', 'Natural & Ethically Sourced']",(MANUAL_INPUT),(MANUAL_INPUT),"['Cardiovascular health', 'Diabetes/Blood Sugar Management', 'General Health', 'Gut health', 'Immune system', 'Vitamins and Minerals', 'Weight Management', 'Women and Men wellness']",(MUST_INPUT)
9,Afghanistan,FBI,Beverage & Dairy,WILD,['Plant (Vegetal)'],"['Alcoholic Beverage', 'Beverage', 'Biscuit', 'Bread, Cakes & Pastries, Frozen Dough', 'Breakfast Cereals/Bars', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Fruit & Vegetables', 'Nutraceuticals - Drinks', 'Nutraceuticals - Powders', 'Processed Food', 'Sauces', 'Sweet Snack']","['Flavouring & Flavour Modulation', 'Sweetener', 'Fortification/Nutraceutical', 'Carrier & Bulking Agent']",Apple Juice Concentrate,N/A,Liquid,"Apple Juice Concentrate from WILD is a high-quality, natural fruit concentrate made exclusively from apple juice concentrate without any genetically modified ingredients. It is presented as a thick, syrupy liquid with a refractometric Brix value around 70 °Bx, indicating a high sugar content derived naturally from apples. The concentrate has a balanced acidity with a pH of approximately 3.5 and total acidity calculated as citric acid around 1.7 g/100g, ensuring a fresh and tangy apple flavor. Nutritionally, it provides significant energy (302 kcal per 100 g) primarily from carbohydrates (69.9 g), mostly natural sugars (66.1 g), with negligible fat and low protein content. The product is microbiologically safe, with very low counts of lactic acid bacteria, yeasts, and molds, and is free from common allergens such as gluten, nuts, dairy, and soy. WILD's Apple Juice Concentrate complies with European food legislation and is produced under Good Manufacturing Practice (GMP) and HACCP systems to ensure quality and safety. It is versatile and widely used in the food and beverage industry as a natural sweetener and flavor enhancer in fruit juices, soft drinks, smoothies, dairy products, baked goods, confectionery, sauces, and alcoholic beverages like cider. Its natural composition and concentrated form make it ideal for applications requiring authentic apple flavor, sweetness, and nutritional benefits while maintaining product stability and shelf life. Storage recommendations vary from ambient to frozen conditions, with best before dates ensuring optimal freshness. Overall, WILD's Apple Juice Concentrate is a premium ingredient that supports clean-label formulations and meets the demands of health-conscious consumers seeking natural, high-quality fruit concentrates.",100% JUICE: 167 kg : 1000 l,(MANUAL_INPUT),"['GMP', 'HACCP']",PIM000021685-Specification Apple JC 35209000710000 20180717.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['Anti-aging, Antioxidant, Anti-Cancer, Anti-Inflammatory', 'Cardiovascular health', 'General Health', 'Immune system', 'Vitamins and Minerals']",(MUST_INPUT)
