,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
0,Afghanistan,FBI,Beverage & Dairy,Muntons,['Plant (Vegetal)'],"['Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Nutraceuticals - Drinks', 'Processed Food', 'Sauces', 'Sweet Snack']","['Sweetener', 'Flavour Enhancer', 'Colour & Colour Retention Agent', 'Carrier & Bulking Agent', 'Fortification/Nutraceutical', 'Humectant']",ACTIMALT LIQUID REGULAR,N/A,Liquid,"Actimalt Liquid Regular by Muntons is a premium yellow-brown syrup crafted through enzyme-assisted hot water extraction of barley and malted barley, followed by filtration and vacuum evaporation concentration. This viscous liquid boasts a pleasant cereal and malt aroma with a sweet, characteristic malt flavor. Composed primarily of soluble extracts from barley and malted barley (typically 77.1–79.6%) and water (20.4–22.9%), it contains gluten at 2,570 mg/kg. Nutritionally, it provides 300-320 kcal per 100g, with 72-76g total carbohydrates, including maltose and maltotriose sugars, alongside proteins, dietary fiber, and minimal fats. Ideal for enhancing flavor, sweetness, and color in food and beverage applications, Actimalt Liquid Regular also supports moisture retention and fermentation processes. Its natural malt profile makes it a versatile ingredient for manufacturers seeking quality malt extracts with consistent analytical and microbiological standards.",N/A,(MANUAL_INPUT),['HACCP'],PIM000003031-Actimalt Liquid Regular.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['General Health', 'Vitamins and Minerals']",(MUST_INPUT)
1,Afghanistan,FBI,Confectionery & Bakery,"WILD Flavors, Inc.","['Plant (Vegetal)', 'Nature-Identical (chemically equivalent to natural)', 'Synthetic, Chemically Manufactured', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Alcoholic Beverage', 'Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Sauces', 'Plant-Based Meat Alternative']","['Flavouring & Flavour Modulation', 'Colour & Colour Retention Agent']",FAMB279 N&A BROWN SUGAR TYPE FL,N/A,Powder,"FAMB279 N&A Brown Sugar Type FL by WILD Flavors, Inc. is a premium natural flavoring designed to impart the rich, authentic taste of brown sugar with distinctive maple and molasses notes. Presented as a light brown/tan powder, this flavor blend enhances a wide variety of food and beverage products without adding sweetness or sugar content. Ideal for use in baked goods, beverages, confections, sauces, and dairy products, it delivers a deep caramel-like flavor that elevates product appeal. The flavoring supports moisture retention in baked items and contributes to a warm amber color, enhancing both taste and visual appeal. Manufactured under strict quality and microbiological standards, FAMB279 ensures safety and consistency. With a recommended shelf life of 270 days and ambient storage conditions, it offers versatility and convenience for food manufacturers aiming to create authentic, health-conscious, and cost-effective products with the nostalgic flavor of brown sugar.",N/A,(MANUAL_INPUT),"['GRAS, FEMAGRAS']",PIM000003047-8. FAMB279 BROWN SUGAR TYPE FL.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
2,Afghanistan,FBI,Food Supplements & Nutrition,SVZ Tomaszow Sp. z o.o.,['Plant (Vegetal)'],"['Beverage', 'Confectionery', 'Dairy', 'Bread, Cakes & Pastries, Frozen Dough', 'Meat Products', 'Nutraceuticals - Drinks', 'Nutraceuticals - Syrups', 'Other']","['Antioxidant', 'Fortification/Nutraceutical', 'Colour & Colour Retention Agent', 'Flavouring & Flavour Modulation', 'Preservative']","Acerola juice concentrate, clarified R=64-68",N/A,Deep Frozen,"Acerola juice concentrate, clarified with a Brix range of 64-68, is produced by SVZ Tomaszow Sp. z o.o. in Poland using sound and mature acerola cherries (Malpighia glabra L.). The concentrate undergoes a meticulous process including selection, depectinization, filtration, concentration, and packaging to ensure high quality. This product boasts a high vitamin C content ranging from 6000 to 8000 mg/kg, making it a potent natural antioxidant. It features an aromatic, typical acerola flavor with a sweet and acidic taste, and a visually appealing orange-yellow color. The concentrate has a pH between 2.7 and 3.5 and acidity as malic acid from 6.0 to 10.0 g/100g. It complies with stringent microbiological and pesticide residue standards, ensuring safety and purity. Recommended to be stored frozen, it has a shelf life of 24 months. Ideal for enhancing nutritional value and flavor in various food and beverage applications, this clarified acerola concentrate is a premium natural ingredient choice.",N/A,(MANUAL_INPUT),['HACCP'],PIM000003729-4. Acerola JC_TH.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['Anti-aging, Antioxidant, Anti-Cancer, Anti-Inflammatory', 'General Health', 'Immune system', 'Vitamins and Minerals']",(MUST_INPUT)
3,Afghanistan,FBI,Processed Food & Food Service,DSM Food Specialties B.V.,"['Microbial, Fungal (yeast, bacteria)', 'Fermentation, Biotech-Derived', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']",['Dairy'],"['Food Enzyme', 'Flavouring & Flavour Modulation']",ACCELERZYME CPG BF,N/A,Liquid,"Accelerzyme® CPG BF, developed by DSM Food Specialties B.V., is a liquid carboxypeptidase enzyme preparation derived from a selected strain of Aspergillus niger. This green, clear to opalescent liquid enzyme is designed to accelerate the cheese ripening process by enhancing the breakdown of peptides and amino acids, which results in faster flavor development and reduced aging time. It is kosher and halal approved, suitable for vegans and vegetarians, and produced using biotechnological techniques that overexpress naturally present genes. The product maintains high protease activity (≥ 900 CPGU/ml) and complies with stringent safety and microbiological standards, ensuring absence of harmful pathogens and contaminants. Packaged in 20 kg sealed containers, it should be stored at 4-8°C for optimal shelf life of 24 months with minimal activity loss. Accelerzyme® CPG BF supports clean-label production, offering cheese manufacturers an efficient, sustainable, and high-quality solution to improve cheese maturation and flavor profiles.",N/A,(MANUAL_INPUT),"['Kosher', 'HALAL, JAKIM, MUI', 'Vegan', 'ISO', 'CODEX, JECFA']",PIM000003890-ACCELERZYME CPG.pdf,AAAA,['Bio-Fermentation'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
4,Afghanistan,FBI,Beverage & Dairy,AUSTRIA JUICE GmbH,['Plant (Vegetal)'],"['Alcoholic Beverage', 'Beverage', 'Dairy', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Processed Food', 'Sauces', 'Nutraceuticals - Drinks']","['Flavouring & Flavour Modulation', 'Sweetener', 'Antioxidant', 'Fortification/Nutraceutical']",Apple juice concentrate,N/A,Liquid,"AUSTRIA JUICE GmbH offers premium Apple Juice Concentrate made by physically removing water from freshly pressed juice of sound and ripe apples (Malus domestica Borkh.). This concentrate is a clear, golden-yellow, viscous liquid with a typical apple flavor and taste. It complies with EU regulations, ensuring no allergens, GMOs, or harmful residues, making it safe and natural. The concentrate features 69.5-70.5 °Bx soluble solids, 1.8-2.7% total acidity as malic acid, and a pH range of 3.0 to 4.2, ensuring consistent quality. Microbiological standards are strictly maintained with low viable counts, yeasts, and molds. Packaged as agreed, it is recommended to be stored at 4-6°C with a shelf life of 6 months. This versatile concentrate is ideal for use in beverages, dairy, bakery, confectionery, and other food applications, delivering natural sweetness, flavor, and nutritional benefits.",N/A,(MANUAL_INPUT),['HACCP'],PIM000007436-Specification_1101103010101_Apple juice concentrate_Austria Juice Standard - Stock quality - Medium acidity.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),['General Health'],(MUST_INPUT)
5,Afghanistan,FBI,Processed Food & Food Service,Exter B.V.,"['Plant (Vegetal)', 'Mineral, Inorganic']","['Soup', 'Sauces', 'Meat Products', 'Snacks (Salty)']",['Flavour Enhancer'],EXTER 100 - Bouillon,N/A,Liquid,"EXTER 100 - Bouillon by Exter B.V. is a premium savory soy liquid designed to enhance the flavor profile of various food products. Featuring a rich bouillon, meaty, and salty taste with sweet and caramelized notes, this brown liquid is ideal for applications such as salads (0.5-1.5%) and meatballs (1.0-2.0%). It contains 63% water and 16% salt, providing 85 kcal per 100 g. Certified Halal, suitable for Kosher diets, and vegetarian-friendly, EXTER 100 meets diverse dietary needs. It conforms to strict microbiological standards ensuring safety and quality. The product is stable for 24 months when stored dry at ambient temperatures (6-25°C). Packaged in 1200 kg IBC containers, it offers a cost-effective, versatile solution for food manufacturers seeking to impart authentic, savory flavors with clean label credentials. For detailed dosage and application guidance, contact Exter's sales representatives.",Salads: 0.50 - 1.50 % by weight of finished product; Meat balls: 1.00 - 2.00 % by weight of finished product; General recommended dosage level: 0.50 - 2.00 % by weight of finished product,(MANUAL_INPUT),"['HALAL, JAKIM, MUI', 'Kosher', 'Vegan']",PIM000008862-EXTER 100 TDS 2021.pdf,AAAA,['Meat & Dairy Alternative'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
6,Afghanistan,FBI,Processed Food & Food Service,"INDUSTRIAS ROKO, S.A.","['Algal, Marine', 'Plant (Vegetal)', 'Semi-Synthetic, Modified Natural']","['Confectionery', 'Dressing', 'Sauces']",['Stabilizer & Thickener'],ROKOAGAR LS ORGANIC,N/A,Powder,"ROKOAGAR LS ORGANIC is a premium, free-flowing powder ranging from off-white to yellowish, derived from pure refined agar extracted from red seaweed species such as Gelidium and Gracilaria. Certified organic under EU legislation (Nº834/2007) and regulated by COPAE, it serves as an effective gelling and stabilizing agent in food applications. This natural polysaccharide forms soft gels without additives, offering a creamy texture that becomes viscous when stirred. It excels in milk-based systems by preventing fat and whey separation, enhancing spreadability, flavor release, and mouthfeel, and can also act as a fat replacer. With high water retention, it improves product shelf-life while maintaining low viscosity in hot solutions. Recommended dosage ranges from 0.2% to 1.5%, with preparation involving dispersion in water and boiling until fully dissolved. ROKOAGAR LS ORGANIC is ideal for confectionery, dressings, sauces, jams, and dietetic foods, stored best in cool, dry conditions between 2-30°C with a shelf life of 24 months.",0.2 - 1.5% The optimal dosage will depend on specific application and preferred texture.,(MANUAL_INPUT),['BIO'],PIM000009406-Rokoagar LS ORGANIC - Food Applications Eng - E01.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
7,Afghanistan,FBI,Confectionery & Bakery,Matrix Flavours & Fragrances Sdn Bhd,"['Synthetic, Chemically Manufactured', 'Nature-Identical (chemically equivalent to natural)', 'Processing Aid, Carrier (solvents, anticaking agents, fillers)']","['Confectionery', 'Bread, Cakes & Pastries, Frozen Dough', 'Beverage']",['Flavouring & Flavour Modulation'],APPLE FLAVOUR NPC1917M,N/A,Liquid,"Matrix Flavours & Fragrances Sdn Bhd presents Apple Flavour NPC1917M, a premium sweet Fuji apple-flavored liquid designed for versatile use in the food and beverage industry. This colorless to yellowish liquid is expertly blended with propylene glycol and nature identical flavoring substances to deliver a consistent and authentic apple taste. Ideal for confectionery, bakery, and beverage applications, it is recommended for use at 0.1% to 0.5% concentration to enhance product flavor profiles. Manufactured in Malaysia, this flavoring is microbiologically stable due to its solvent and aromatic chemical content, ensuring safety and longevity. It is free from allergens, GMOs, and heavy metals within safe limits, and holds halal certification by JAKIM along with ISO 9001, FSSC 22000, and HACCP certifications. Packaged in 5, 20, or 25 kg HDPE containers, it has a shelf life of 24 months when stored properly away from light and moisture at 20° to 35°C. Apple Flavour NPC1917M is a reliable, food-grade ingredient that complies with Malaysian food regulations, perfect for enhancing a wide range of culinary creations.","Confectionery, bakery (%) 0.1000-0.5000, Beverage (%) 0.1000-0.5000",(MANUAL_INPUT),"['ISO', 'FSSC', 'HACCP', 'HALAL, JAKIM, MUI']",PIM000009441-SPEC APPLE FLAVOUR NPC1917M.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
8,Afghanistan,FBI,Processed Food & Food Service,Naturis,['Plant (Vegetal)'],"['Soup', 'Sauces', 'Bread, Cakes & Pastries, Frozen Dough', 'Snacks (Salty)', 'Plant-Based Dairy Alternative', 'Beverage']","['Dietary Fiber', 'Protein', 'Stabilizer & Thickener', 'Emulsifier', 'Foaming Agent', 'Carrier & Bulking Agent']",Pre-gelatinized organic chickpeas flour,N/A,Powder,"Naturis Pre-gelatinized Organic Chickpeas Flour is a finely milled, yellow to light brown powder derived from organic chickpeas sourced from Italy and Argentina. This versatile flour is ideal for instant sauces, soups, purees, and hummus, serving as an effective thickener with high protein content, making it suitable for dietary formulations. It dissolves easily in cold or warm liquids, providing smooth texture without the need for heating. Certified organic, vegan, halal, kosher, and suitable for various vegetarian diets, it contains no allergens such as gluten, nuts, soy, or dairy. The product complies with stringent EC regulations on pesticides, heavy metals, mycotoxins, and is free from GMOs, nanoparticles, and ionizing radiation. Packaged in 25 kg multi-ply kraft paper bags, it has a shelf life of 12 months when stored in a cool, dry place. Its excellent emulsifying, foaming, and thickening properties make it a valuable ingredient for clean-label, nutritious food and beverage applications.",N/A,(MANUAL_INPUT),"['BIO', 'HACCP', 'HALAL, JAKIM, MUI', 'Kosher', 'Vegan']",PIM000009983-YU15 rev02 - organic chickpeas flour.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),"['General Health', 'Gut health', 'Weight Management', 'Vitamins and Minerals']",(MUST_INPUT)
9,Afghanistan,FBI,Beverage & Dairy,WILD,['Plant (Vegetal)'],"['Alcoholic Beverage', 'Beverage', 'Bread, Cakes & Pastries, Frozen Dough', 'Confectionery', 'Dairy', 'Desserts & Ice Cream', 'Dressing', 'Processed Food', 'Sauces']","['Flavouring & Flavour Modulation', 'Sweetener', 'Antioxidant', 'Acidity Regulator']",Apple Juice Concentrate,N/A,Liquid,"WILD Apple Juice Concentrate is a premium-quality product made from 100% pure apple juice concentrate, offering a natural and rich apple flavor. With a Brix value of 70 °Bx, it delivers a perfect balance of sweetness and acidity, making it ideal for a wide range of applications in the food and beverage industry. This concentrate contains no genetically modified ingredients and is free from common allergens such as gluten, nuts, dairy, and soy, ensuring safety and suitability for various dietary needs. Nutritionally, it provides 302 kcal per 100g, with high carbohydrate content primarily from natural sugars, and minimal fat and protein. The product is microbiologically safe, with very low counts of bacteria, yeasts, and molds. WILD Apple Juice Concentrate has excellent shelf stability, with a best-before period of up to 365 days when stored frozen. It is recommended to stir before use and avoid container re-opening to maintain quality. This versatile concentrate enhances flavor, sweetness, and nutritional value in juices, smoothies, baked goods, dairy products, sauces, and more.",100% JUICE: 167 kg : 1000 l,(MANUAL_INPUT),"['GMP', 'HACCP']",PIM000021685-Specification Apple JC 35209000710000 20180717.pdf,AAAA,['Natural & Ethically Sourced'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
