,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
0,Afghanistan,SCI,"Electronic & Specialties, Polymers",DSM,['Thermoplastic Copolyester Elastomer (TPC-ET)'],"['Others', 'Polymer Producers', 'Rubber & Elastomers', 'Thermoplastic Transformers']",['POLYMERS - Other'],Arnitel® L-X07805,N/A,Solid,"Arnitel® L-X07805 is a thermoplastic copolyester elastomer (TPC-ET) produced by DSM, designed specifically for injection molding applications. This material exhibits a melt volume-flow rate of 73 cm³/10min at 230°C under a 2.16 kg load, indicating good processability. It has a Shore A hardness of 75, providing a balance of flexibility and durability. The tensile modulus is 15.5 MPa, with a stress at break of 15.1 MPa and an impressive nominal strain at break of 1100%, highlighting its excellent elongation and toughness. The material also demonstrates progressive stress values at various strains, such as 1 MPa at 5% strain and 4.2 MPa at 100% strain, reflecting its strong mechanical performance under deformation. Thermally, Arnitel® L-X07805 has a melting temperature of 170°C, suitable for various thermal processing conditions. Its density is 1060 kg/m³, typical for elastomeric polymers. Overall, Arnitel® L-X07805 offers a combination of mechanical strength, flexibility, and thermal stability, making it ideal for applications requiring durable, elastic components produced via injection molding.",N/A,(MANUAL_INPUT),"['REACH', 'TSCA']",PIM000004386-36. Arnitel LX07805.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
1,Afghanistan,SCI,Paints & Coatings,Evonik Resource Efficiency GmbH,['wax-treated precipitated silica'],"['Automotive Paints', 'Can, Coil and Industrial']","['ADDITIVES - Matting Agent', 'ADDITIVES - Wax']",ACEMATT® OK 412,N/A,Solid,"ACEMATT® OK 412 is a wax-treated, medium particle sized precipitated silica produced by Evonik Resource Efficiency GmbH. This product is characterized by its very high compatibility, making it suitable for use in a wide variety of coatings. It features a carbon content of 5.5% and a specific surface area of 130 m²/g, with a particle size (d50) of 6.3 µm and a pH value of 6.3. ACEMATT® OK 412 offers significant benefits including very low viscosity impact, high surface smoothness, and versatility as an all-purpose silica. It is particularly effective in enhancing matting efficiency and smoothness/haptic properties while maintaining moderate transparency and sedimentation behavior. The product is suitable for solventborne, 2-pack, and pigmented coatings, and partly suitable for waterborne, radiation-curing, and high solids coatings, though it is not recommended for clear coatings. Typical applications include general industrial coatings, wood coatings, plastic coatings, and car OEM coatings. The recommended addition level ranges from 1.5 to 7.0% based on the total formulation, and it can be added directly or as a predilution. ACEMATT® OK 412 is chemically inert and stable but should be stored in sealed containers in a dry, cool place to prevent moisture absorption. Its recommended use-by date is 24 months from the date of manufacture, with older products requiring moisture content testing to ensure suitability.",As supplied calculated on total formulation: 1.5 - 7.0 %,(MANUAL_INPUT),"['REACH', 'TSCA']",PIM000004496-05. ACEMATT_OK_412.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
2,Afghanistan,SCI,"Electronic & Specialties, Paints & Coatings, Polymers",DKSH,['3-Ethyl-3-hydroxy-methyl-oxetane'],"['Electronic Chemicals', 'Fine Chemicals & Custom Synt.', 'Adhesives & Sealants', 'Architectural and Deco.', 'Printing Inks']","['ADDITIVES - Adhesion Promoter', 'SOLVENTS - Diluent']",OXT-101,3047-32-3,Liquid,"OXT-101 from DKSH is a clear liquid oxetane compound known chemically as 3-Ethyl-3-hydroxy-methyl-oxetane, with a purity greater than 98%. It has a molecular weight of 116.2 and a boiling point of 105°C at 7 mmHg. This product exhibits a low freezing point of -37°C and a specific gravity of 1.024 at 20°C, with a viscosity of 22.4 mPa·s at 25°C. OXT-101 is characterized by rapid polymerization, low shrinkage upon curing (7.6%), and excellent heat resistance, making it highly suitable as a reactive diluent in adhesives, coatings, and inks. It enhances line speed and reduces the amount of initiator required when added at 10-20% by weight with alicyclic epoxy monomers. The product offers superior physical properties such as high gloss, low skin irritation (PII 0.2), and excellent adhesion to substrates. Its low initiator concentration requirement and no oxygen inhibition further contribute to its efficiency. OXT-101 is widely used in the painting, ink, and coatings markets due to its high diluency and high cure response, providing resilient and durable film properties with low shrinkage rates. Safety data sheets should be consulted for handling information.","Adding 101 (10-20%, by weight) with alicyclic epoxy monomer",(MANUAL_INPUT),"['TSCA', 'REACH']",PIM000005632-02. Aron Oxetane_BLSCI_EU_RGB_0612_1.2.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
3,Afghanistan,SCI,"Electronic & Specialties, Paints & Coatings, Polymers",DKSH,['Bis{[1-ethyl(3-oxetanil)] methyl} ether'],"['Electronic Chemicals', 'Adhesives & Sealants', 'Printing Inks']","['ADDITIVES - Catalyst/Crosslinker', 'Raw Material for Electronics']",OXT-221,18934-00-4,Liquid,"OXT-221 from DKSH is a clear liquid oxetane resin known chemically as Bis{[1-ethyl(3-oxetanil)] methyl} ether, with a high content of over 98% and a molecular weight of 214.3. This product exhibits a high degree of crosslinking upon curing, which results in maintaining high elasticity even at temperatures above its glass transition temperature (Tg) of -51°C. It has a boiling point of 119°C at 56 mmHg and a low viscosity of 12.8 mPa·s at 25°C, making it easy to handle and apply. OXT-221 is particularly valued for its chemical resistance and heat resistance, making it suitable for use in chemical-resistance coatings and the production of heat-resistant resins. Additionally, its low refractive index makes it ideal for adhesives in opto-electronics materials, where optical clarity and performance are critical. The product also features a low shrinkage rate of 5.5% during curing, contributing to dimensional stability in applications. Safety-wise, it has a skin irritation potential index of 1.0 and has tested negative in the Ames test, indicating low mutagenic risk. Overall, OXT-221 is a high-performance oxetane resin that offers excellent curing response, durability, and versatility for specialty chemical applications requiring robust mechanical and chemical properties.",N/A,(MANUAL_INPUT),"['EINECS', 'REACH']",PIM000005632-02. Aron Oxetane_BLSCI_EU_RGB_0612_1.2.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
4,Afghanistan,SCI,"Paints & Coatings, Polymers",DKSH,['3-Ethyl-3-[(2-ethyl-hexyloxy)methyl] oxetane'],"['Adhesives & Sealants', 'Architectural and Deco.', 'Printing Inks']","['ADDITIVES - Adhesion Promoter', 'ADDITIVES - Wetting Agent', 'SOLVENTS - Diluent']",OXT-212,18934-00-4,Liquid,"OXT-212 is a clear liquid oxetane compound with the chemical name 3-Ethyl-3-[(2-ethyl-hexyloxy)methyl] oxetane and a molecular weight of 228.4. It has the lowest surface tension among oxetane compounds, which significantly enhances the quality of paints, inks, and coatings. With a content of over 95%, OXT-212 exhibits rapid polymerisation, low shrinkage of 3.8% during curing, and resilient, durable film properties. It has excellent heat resistance, no oxygen inhibition, and provides high gloss and excellent adhesion to substrates. The product also features low skin irritation (PII 0.2), a low viscosity of 5.0 mPa·s at 25°C, and a flash point of 130°C (open cup). Its Tg is -60°C, contributing to its flexibility and performance. OXT-212 is widely used as a reactive diluent in adhesives, coatings, and inks, offering benefits such as low initiator concentration requirements and high cure response. This makes it ideal for applications demanding high durability, excellent surface finish, and efficient curing processes.",N/A,(MANUAL_INPUT),"['EINECS', 'REACH']",PIM000005632-02. Aron Oxetane_BLSCI_EU_RGB_0612_1.2.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
5,Afghanistan,SCI,"Electronic & Specialties, Polymers",DKSH,"['Poly[9,9-dioctylfluorenyl-2,7-diyl] - End capped with N,N-Bis(4-methylphenyl)-aniline']","['Electronic Chemicals', 'Polymer Producers']","['ADDITIVES - Optical Material', 'ADDITIVES - Semiconductor Material', 'POLYMERS - Other', 'Raw Material for Electronics']",Spectra ADS329BE,N/A,Solid,"Spectra ADS329BE is a specialized polymer product from DKSH, chemically identified as Poly[9,9-dioctylfluorenyl-2,7-diyl] end capped with N,N-Bis(4-methylphenyl)-aniline. It appears physically as light yellow fibers, with a molecular weight ranging between 40,000 and 150,000. This polymer does not have a defined melting point, indicating its stability under heat or its amorphous nature. Spectra ADS329BE exhibits distinct optical properties, with a maximum absorption peak at 385 nm when dissolved in tetrahydrofuran (THF). Its photoluminescence peaks at 410 nm in THF solution and shifts slightly to 418 nm in film form, making it suitable for optoelectronic applications. The product is recommended to be dissolved in solvents such as toluene and THF, which facilitate its processing and application. The unique combination of its chemical structure and optical characteristics makes Spectra ADS329BE ideal for use in organic light-emitting diodes (OLEDs), photonic devices, and other advanced materials requiring precise light absorption and emission properties. Its fiber form also suggests potential applications in composite materials and coatings where light interaction is critical.",N/A,(MANUAL_INPUT),['NA'],PIM000007842-12. ADS329BE.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
6,Afghanistan,SCI,"Paints & Coatings, Polymers",allnex,['hydrophobic modified polymers'],['Architectural and Deco.'],"['ADDITIVES - Other', 'ADDITIVES - Surface Modifier/Defoamer']",ADDITOL XW 6544,N/A,Liquid,"ADDITOL XW 6544 is a low-VOC defoamer developed by allnex, formulated based on hydrophobic modified polymers without any silicone addition. It is supplied as an active substance with approximately 100% concentration, presenting as a yellowish, cloudy liquid with a density of about 0.99 g/cm³ at 20 °C and a dynamic viscosity ranging from 200 to 800 mPa.s at 23 °C. This product is designed primarily for airless application in waterborne epoxy systems, where it effectively prevents foam formation and reduces pinholes in coatings with high film thickness due to its optimized reflow properties. Its high efficiency combined with a very low VOC content (less than 1%) makes it suitable not only for waterborne epoxy systems but also as a defoamer in waterborne pigment concentrates and low VOC decorative coatings. The recommended dosage ranges from 0.5% to 1.0% of the total formulation, with the possibility to increase up to 1.5% in cases of strong foam generation. ADDITOL XW 6544 is typically added undiluted directly to the grind mix, with optional split addition to the grind mix and let down. For optimal performance in airless applications, it is advised to use this defoamer in combination with other allnex additives such as Additol VXW 6388 and XW 6536 (rheological modifiers) and Additol VXW 6394 (dispersing agent). The product is stable for at least 365 days when stored in original containers at temperatures up to 25 °C. As a development product, it is intended for trial purposes with potential variations during scale-up to commercial manufacturing, and users are advised to test its suitability for their specific applications.","The total recommended dosage is generally 0.5 - 1.0 % on total formulation. In some cases, where especially strong foam generation is observed, a higher dosage may be necessary; it should, however, not exceed 1.5 %.",(MANUAL_INPUT),"['REACH', 'TSCA']",PIM000010372-ADDITOL XW 6544 TDS.pdf,AAAA,['Low VOC'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
7,Afghanistan,SCI,"Paints & Coatings, Polymers","AEKYUNG CHEMICAL CO.,LTD.",['Polyurethane'],"['Adhesives & Sealants', 'Automotive Paints', 'Lamination and Converting']","['ADDITIVES - Catalyst/Crosslinker', 'BINDERS - Polyisocyanate']",AH-2200,N/A,Solid,"AH-2200 is a two-component polyurethane coating hardener produced by AEKYUNG CHEMICAL CO.,LTD. It is designed to enhance the durability and performance of polyurethane coatings by providing excellent weather resistance, flexibility, and a high NCO content ranging from 23.0 to 24.0%. The product is supplied as a 100% non-volatile content liquid with a viscosity measured on the Gardner scale between U and X, and contains a maximum of 0.5% free monomer. AH-2200 is suitable for a wide range of applications including automobile repair, heavy-duty protective coatings, and use on substrates such as wood, metal, plastic, and synthetic leather. It is also applicable in adhesives and film coatings. The product requires careful handling due to solvent vapors and potential viscosity changes during long-term storage. It should be stored sealed to prevent moisture ingress. AH-2200 may not cure if used alone and can have compatibility issues with other hardeners or water-soluble resins, which can cause defects. This makes it ideal for specialized industrial coating applications where enhanced protection and flexibility are critical.",N/A,(MANUAL_INPUT),"['REACH', 'TSCA', 'AICS', 'ENCS', 'EINECS', 'PICCS', 'China (CRC/SEPA)']",PIM000017096-AH-2200(E)TD.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
8,Afghanistan,SCI,"Electronic & Specialties, Paints & Coatings, Polymers",Silberline Ltd.,"['Aluminium powder (stabilized)', 'Hydrocarbons, C9, aromatics', 'Hydrocarbons, C9-C11, n-alkanes, isoalkanes, cyclics, <2% aromatics']","['Adhesives & Sealants', 'Architectural and Deco.', 'Automotive Paints', 'Can, Coil and Industrial', 'Construction', 'Printing Inks', 'Polymer Producers']",['PIGMENTS - Aluminum Pigment'],Aluminium Paste Non Leafing,7429-90-5,Paste,"Aluminium Paste Non Leafing from Silberline Ltd. is a solid, silvery light paste with a slight aromatic odor. It is a mixture primarily composed of stabilized aluminium powder (50-75%) and hydrocarbons including C9 aromatics and C9-C11 n-alkanes, isoalkanes, and cyclics (each 10-20%). This product is designed for use in coatings, adhesives, inks, and related applications, offering excellent surface coverage and metallic effects without leafing. Its non-leafing characteristic ensures a uniform appearance without the formation of leaf-like structures. The paste is stable under normal conditions and has an auto-ignition temperature of 230°C. It is suitable for industrial, professional, and consumer applications including formulation, repacking, laboratory use, and coatings. The product requires careful handling with appropriate personal protective equipment due to potential health effects such as drowsiness, dizziness, and skin dryness upon repeated exposure. Environmentally, it is harmful to aquatic life with long-lasting effects, necessitating precautions to avoid environmental release. Overall, Aluminium Paste Non Leafing is valued for its consistent metallic finish, stability, and versatility in various coating and industrial processes.","Frequency and duration of use/exposure: Covers daily exposures up to 8 hours
Area of use: Assumes use at not more than 20°C above ambient temperature, unless stated differently.
Engineering controls: Various controls depending on scenario, including use within closed systems, extract ventilation, laminar airflow, and mechanical ventilation.
Respiratory protection: Wear a respirator conforming to EN140 with type A/P2 filter or better.

Specific scenarios include:
- Formulation and repacking: Daily exposures up to 8 hours, use within closed or contained systems.
- Coatings: Continuous release, emission days 300, daily exposures up to 8 hours.
- Laboratories: Continuous release, emission days 300, daily exposures up to 8 hours.
- Various worker exposure scenarios (cleaning, material storage, drum/batch transfers, spraying, mixing, etc.): Daily exposures up to 8 hours, use at not more than 20°C above ambient temperature.

No explicit dosage amount or units are provided; the guidance focuses on exposure duration, temperature limits, and engineering controls.",(MANUAL_INPUT),"['EINECS', 'ENCS', 'REACH', 'TSCA', 'AICS', 'PICCS', 'NZIoC', 'FDA']",PIM000019323-EU APNL v7.02 En.pdf,AAAA,['Emission Control'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
9,Afghanistan,SCI,"Electronic & Specialties, Paints & Coatings","Silberline Manufacturing Co., Inc.","['Aluminium flake pigment', 'Mineral Spirits']",['Printing Inks'],['PIGMENTS - Aluminum Pigment'],L-20245 Aluminium Paste,N/A,Paste,"L-20245 Aluminium Paste is a non-leafing aluminium flake pigment produced by Silberline Manufacturing Co., Inc. It features a fine particle size with a target of 8.3 microns and high opacity, making it ideal for applications requiring excellent coverage. The paste contains approximately 64% non-volatile content by weight and is suspended in about 36% mineral spirits, with a specific gravity of 1.46. This superfine aluminium flake pigment is colouristically similar to E1145 but manufactured to a wider colour specification, providing versatility in solvent-based inks, especially for screen printing applications such as scratch cards and lottery tickets. The product is designed for easy incorporation by soaking in solvent or liquid coating medium, with low energy stirring recommended to maintain flake integrity and brightness. L-20245 Aluminium Paste offers high coverage and opacity, making it a valuable pigment for specialty printing and coating formulations where visual impact and durability are essential.","The paste should be soaked in about its own weight of solvent, ideally for one to eight hours.",(MANUAL_INPUT),"['REACH', 'TSCA']",PIM000019323-L-20245 Aluminium Paste PDS.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
