,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
0,Afghanistan,PHI,Excipients,ABITEC Corporation,"['Synthetic Small Molecule (chemically manufactured)', 'Semi-Synthetic, Modified Natural']","['Capsules', 'Cream-based Ointment', 'Gel-based Ointment', 'Injectables and Parenterals', 'Lipid', 'Liposomes', 'Oral', 'Plasticizer', 'Soft-gel Capsules', 'Solubilizer', 'Solutions', 'Topical']","['Carrier', 'Emulsifier', 'Plasticizer', 'Solubilizer']",CAPMUL® MCM EP/NF,N/A,Liquid,"CAPMUL® MCM EP/NF, manufactured by ABITEC Corporation, is a high-quality mixture of medium-chain mono- and diglycerides primarily composed of glyceryl caprylate (C8) and glyceryl caprate (C10). This excipient is obtained through the direct esterification of glycerol with caprylic (octanoic) and capric (decanoic) acids, resulting in a colorless or slightly yellow oily liquid or soft mass at room temperature. It meets stringent pharmaceutical standards, including the European Pharmacopoeia (EP) and United States Pharmacopeia/National Formulary (USP/NF) monographs, ensuring its purity and suitability for pharmaceutical use. CAPMUL® MCM EP/NF serves multiple critical functions such as a bioavailability enhancer, solubilizer, emulsifier, carrier, and penetration enhancer, making it highly versatile in drug delivery systems. It is widely used in formulations like self-emulsifying drug delivery systems (SEDDS), self-nanoemulsifying drug delivery systems (SNEDDS), and nanostructured lipid carriers (NLCs) to improve the solubility, stability, and absorption of poorly water-soluble drugs. Additionally, it enhances transdermal drug delivery by modifying skin permeability and is employed in medical cannabis formulations to solubilize cannabinoids like CBD and THC. The product is supplied in 425 lb drums or 50 lb HDPE jerricans and should be stored in tight, light-resistant containers at ambient temperature. Its multifunctional properties and compliance with regulatory standards make CAPMUL® MCM EP/NF an essential excipient for advanced pharmaceutical and healthcare applications.",N/A,(MANUAL_INPUT),"['EP', 'USP/NF']",PIM000002664-capmul-mcm-ep-nf-tds-i-3.pdf,AAAA,['Animal Derived Component Free (ADCF)'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
1,Afghanistan,PHI,Excipients,Ashland Specialty Ingredients,"['Plant, Herbal', 'Mineral, Inorganic', 'Synthetic Small Molecule (chemically manufactured)', 'Semi-Synthetic, Modified Natural']","['Cream-based Ointment', 'Gel-based Ointment', 'Powder', 'Protecting Group', 'Solutions', 'Suspensions', 'Syrups', 'Tablets', 'Thickener, Viscosity Modifier', 'Topical']","['Binder', 'Controlled Release Matrix', 'Thickener, Viscosity Modifier']",AQUALON CMC 12M31P BAG 22.68KG,9004-32-4,Powder,"AQUALON CMC 12M31P BAG 22.68KG, manufactured by Ashland Specialty Ingredients, is a high-purity sodium carboxymethylcellulose (CMC) presented as a purified and dried anionic water-soluble polymer derived from cellulose. This product typically contains at least 99.5% sodium carboxymethylcellulose on a dry basis, with moisture content up to 8%, and minor amounts of sodium chloride and sodium glycolate as by-products. It exhibits a degree of substitution (DS) between 1.15 and 1.45, a pH range of 6.5 to 8.5 in a 1% aqueous solution, and a viscosity range of 1340 to 2000 cps at 2% concentration and 25°C. The product's particle size distribution ranges from 60 to 250 microns, with a bulk density between 0.75 and 1.00 g/mL. AQUALON CMC 12M31P is widely used in pharmaceutical and healthcare applications as a thickener, suspending agent, binder, gelling agent, film-former, and release retardant. It enhances the texture, stability, and uniformity of liquid and semi-solid formulations such as syrups, suspensions, creams, lotions, ointments, and controlled-release tablets. Its multifunctional properties contribute to improved product performance, controlled active ingredient release, and enhanced user acceptability, making it a versatile excipient in various pharmaceutical formulations.",N/A,(MANUAL_INPUT),"['USP/NF', 'EP', 'CEP']",PIM000005274-AQUALON CMC 12M31P.pdf,AAAA,"['Animal Derived Component Free (ADCF)', 'Biodegradable', 'Free from Solvents Class 1', 'Plant-Based (Min. 80%)']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
2,Afghanistan,PHI,,❌ Error: Some Problem with PDF File,,,,❌ Error: Some Problem with PDF File,,,,,(MANUAL_INPUT),,PIM000005338-BANANA SPRAY DRIED FLAVOUR (ASD1053).pdf,AAAA,,(MANUAL_INPUT),(MANUAL_INPUT),,
3,Afghanistan,PHI,API,Allessa GmbH,['Synthetic Small Molecule (chemically manufactured)'],"['Amino Acid', 'Biochemical & Reagent', 'Reagent', 'Solutions', 'Synthesis']","['Building Block', 'Catalyst', 'Coupling Reagent']",Allessan® CAP,68957-94-8,Liquid,"Allessan® CAP, manufactured by Allessa GmbH, is a phosphorus-based water removal and coupling reagent primarily composed of Propanephosphonic Acid Anhydride (PPAA). It is typically supplied as a clear, concentrated solution with a minimum active content of 50% by weight in solvents such as ethyl acetate, tetrahydrofuran (THF), and dimethylformamide (DMF). This reagent enables mild reaction conditions and facilitates simple aqueous workup due to its water-soluble by-products, making it highly effective for peptide synthesis with significantly suppressed racemization compared to traditional coupling agents. Allessan® CAP is widely used in pharmaceutical manufacturing for amidations, esterifications, peptide couplings, nitrile formations, and various functional group transformations including Swern-type oxidations and rearrangements. It also serves as a pH-neutral dehydration reagent, effectively removing water from organic solvents and acting as a safer alternative to hazardous reagents like phosphorous pentoxide and molecular sieves. The product offers excellent thermal stability, low toxicity, and a favorable safety profile with no carcinogenic, mutagenic, or reproductive toxicity concerns. Its liquid form allows for convenient and safe handling, dosing, and storage with a shelf life of at least 36 months under typical conditions. Overall, Allessan® CAP provides high chemical and optical purity, improved yields, simplified purification, and cost efficiency, making it a versatile and valuable reagent in pharmaceutical and advanced chemical syntheses.",N/A,(MANUAL_INPUT),['GMP'],PIM000009041-Allessan CAP.pdf,AAAA,['Animal Derived Component Free (ADCF)'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
4,Afghanistan,PHI,Excipients,Ashland Specialty Ingredients,"['Plant, Herbal', 'Semi-Synthetic, Modified Natural']","['Granules', 'Oral', 'Pellets', 'Powder', 'Protecting Group', 'Tablet Coating', 'Tablets', 'Taste Improvement, Taste Masking']","['Binder', 'Controlled Release Matrix', 'Tablet Coating', 'Taste Improvement, Taste Masking']",AQUALON EC-N7 PHARM BAG 18.14KG,N/A,Powder,"AQUALON EC-N7 PHARM BAG 18.14KG, manufactured by Ashland Specialty Ingredients, is a pharmaceutical-grade ethylcellulose (EC) excipient designed specifically for pharmaceutical applications. This product is composed of ethylcellulose, a non-ionic ethyl ether of cellulose, which is soluble in a wide range of organic solvents. It is supplied in a physical form suitable for use as a binder and coating agent. AQUALON EC-N7 PHARM is widely utilized for its excellent flow and compactibility properties, making it an effective binder in direct compression tablet manufacturing. Additionally, it serves as a coating agent for powders, granules, and pellets, enabling controlled drug release and sustained-release film coatings. The product also functions as a seal coating to protect active pharmaceutical ingredients (APIs) from environmental factors, prevent discoloration of sensitive substances like ascorbic acid, and provide moisture protection due to its hydrophobic nature. Its ability to mask unpleasant tastes enhances patient compliance, especially in pediatric and geriatric formulations. Compliant with pharmacopoeial standards, AQUALON EC-N7 PHARM plays a pivotal role in improving the stability, efficacy, and overall quality of pharmaceutical dosage forms through its versatile applications in coating, binding, and matrix formation.",N/A,(MANUAL_INPUT),['USP/NF'],PIM000009048-AQUALON EC-N7 PHARM Spec.pdf,AAAA,"['Animal Derived Component Free (ADCF)', 'Free from Nitrosamine Impurities', 'Plant-Based (Min. 80%)']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
5,Afghanistan,PHI,Intermediates & Reagents,Jost Chemical Co.,['Synthetic Small Molecule (chemically manufactured)'],"['Biochemical & Reagent', 'Biological Buffer & Denaturant', 'Effervescent', 'Granules', 'Oral', 'Reagent', 'Solubilizer', 'Solutions', 'Syrups', 'Tablets', 'Taste Improvement, Taste Masking']","['Biological Buffers', 'Buffer, pH Adjustment', 'Emulsifier', 'pH Adjusters', 'Preservative', 'Taste Improvement, Taste Masking']",Ammonium Citrate Tribasic FCC Granular,3458-72-8,Granule,"Ammonium Citrate Tribasic FCC Granular, manufactured by Jost Chemical Co., is a high-purity chemical compound with the formula (NH4)3C6H5O7 and a molecular weight of 243.22. This translucent crystalline product exhibits a slight ammoniacal odor and is characterized by its colorless crystal appearance and clear, colorless solution clarity. It meets stringent chemical specifications including a minimum assay of 98%, controlled pH range of 6.5 to 8.5 in 10% solution, and very low levels of impurities such as chloride, iron, calcium, chromium, lithium, magnesium, nickel, sodium, and lead, ensuring suitability for sensitive applications. The granular form, with 90% minimum passing through 70 mesh, facilitates ease of handling and precise dosing. Ammonium Citrate Tribasic FCC Granular is widely used in electronic etching and other high-purity industrial processes, as well as in pharmaceutical formulations where it functions as a buffering agent to stabilize pH, a chelating agent to enhance drug solubility and bioavailability, and an emulsifier to ensure product uniformity. Additionally, it serves as a preservative and flavor enhancer, extending shelf life and improving patient compliance in oral solutions and syrups. Packaged in 55 lb. (25 kg) cartons and stored in clean, dry conditions, this product is a versatile and reliable ingredient for applications demanding high purity and consistent performance.",N/A,(MANUAL_INPUT),['FAMI-QS'],PIM000009284-Ammonium Citrate Tribasic Product Sheet.pdf,AAAA,"['Animal Derived Component Free (ADCF)', 'Free from Solvents Class 1']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
6,Afghanistan,PHI,Animal Care,Anco Animal Nutrition Competence GmbH,"['Plant, Herbal', 'Mineral, Inorganic', 'Fixed-Dose, Combination Product Blend']","['Animal Health', 'Animal Nutrition', 'Powder']","['Adjuvant', 'Anti-aging / Oxidant / Cancer / Inflammatory', 'Anti-inflammatory Agents', 'Binder', 'Botanicals', 'Buffer, pH Adjustment', 'Feed Additive', 'Gastrointestinal Agents', 'General Health', 'Gut Health', 'Immune System', 'Minerals and Nutrients', 'pH Adjusters', 'Therapeutic Nutrients/Minerals/Electrolytes']",Anco®FIT Poultry,N/A,Powder,"Anco®FIT Poultry is a phytogenic premix produced by Anco Animal Nutrition Competence GmbH, designed specifically to support poultry in adapting to nutritional stress factors such as mycotoxins, thereby enabling birds to reach their full performance potential. The product is presented as a beige greyish fine powder with a bulk density of 850-900 g/l and a particle size distribution where 85-95% of particles range between 40 and 500 µm. It has a pH value of 8.1 to 8.9 in a 10% solution. Composed of a proprietary blend of natural active ingredients including essential oils from ginger, lemon balm, oregano, and thyme, combined with adsorbent substances like bentonite and clinoptilolite, Anco®FIT Poultry enhances gut health by supporting gastrointestinal agility and nutrient absorption. Its antioxidant properties up-regulate cytoprotective genes, improving the birds' resilience against oxidative stress and reducing reliance on antibiotics. Additionally, the product aids in mycotoxin control by binding harmful toxins present in feed, promoting healthier poultry production. It is incorporated easily into feed during compounding at a dosage of 1.0 to 2.0 kg per ton of feed and is supplied in 20 kg plastic bags. Anco®FIT Poultry is GMO-free and has a shelf life of 18 months when stored properly. This premix is a valuable feed additive for poultry producers aiming to enhance animal health, performance, and support antibiotic-free production systems.",1.0 - 2.0 kg Anco®FIT Poultry per ton of animal feed.,(MANUAL_INPUT),['FAMI-QS'],PIM000010112-Anco®FIT- Poultry Specification.pdf,AAAA,"['Animal Derived Component Free (ADCF)', 'Plant-Based (Min. 80%)']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
7,Afghanistan,PHI,Animal Care,Diamond V,"['Microbial, Fungal (yeast, bacteria, molds)', 'Mineral, Inorganic', 'Fixed-Dose, Combination Product Blend']","['Amino Acid', 'Animal Health', 'Animal Nutrition', 'Carbohydrate & Sugar', 'Mineral & Nutrient', 'Powder', 'Probiotic', 'Solutions']","['Adjuvant', 'Building Block', 'Carbohydrate Sources', 'Feed Additive', 'Gastrointestinal Agents', 'General Health', 'Gut Health', 'Immune System', 'Minerals and Nutrients', 'Pre-, Pro- and Postbiotics', 'Skin, Nails, Hair', 'Therapeutic Nutrients/Minerals/Electrolytes', 'Vitamins and Minerals']",AviCare,N/A,Liquid,"AviCare is a natural nutritional health product developed by Diamond V, designed specifically for poultry to be included in drinking water during production challenges such as fasting, transport, and other atypical stress situations. It is a liquid additive that disperses well in water, ensuring ease of use and effective delivery. AviCare contains a balanced composition including crude protein, fat, fiber, and moisture, along with essential amino acids and minerals that support poultry health. Its formulation supports gut microbiota stabilization, competitive exclusion of harmful bacteria, and enhanced digestive enzyme production, which collectively improve nutrient absorption and overall bird performance. AviCare also acts as a co-factor providing trace minerals and vitamins that activate antioxidant enzymes, supports methyl group donation critical for gene regulation and immune function, and reinforces the intestinal barrier to prevent pathogen infiltration. Suitable for all poultry phases, AviCare is particularly beneficial during periods of high pathogen pressure or gut microbiota disruption. Packaged in totes with a shelf life of 24 months, AviCare is a reliable solution to maintain poultry health and productivity during challenging production phases.","For all poultry, use AviCare as a drinking water additive at 25 oz/gal (200 ml/L) via automatic proportioner (stock solution) or 20 oz/100 gal (160 ml/100L) via direct water application. Use during production challenges (3-4 days prior) or continuously along with Original XPC™ in feed at recommended levels during all life stages.",(MANUAL_INPUT),['GMP'],PIM000023114-9.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
8,Afghanistan,PHI,Nutraceuticals,"WILD Flavors, Inc.","['Plant, Herbal', 'Synthetic Small Molecule (chemically manufactured)']","['Dental', 'Drinks', 'Oral', 'Oral Dispersible', 'Solutions', 'Suspensions', 'Syrups', 'Tablets', 'Taste Improvement, Taste Masking', 'Topical']","['Antibacterials', 'Antifungals', 'Botanicals', 'Gastrointestinal Agents', 'Taste Improvement, Taste Masking']",ANISE MINT FLAVOR,N/A,Liquid,"ANISE MINT FLAVOR from WILD Flavors, Inc. is a colorless, clear liquid flavoring agent designed to enhance the sensory appeal of pharmaceutical and healthcare products. This flavor combines the distinctive aromatic profiles of anise and mint, offering a unique blend that effectively masks the bitterness and unpleasant tastes commonly found in medicinal formulations. Physically, it is characterized by a specific gravity of 0.911 at 20°C, a refractive index of 1.4705, and an optical rotation of -19.7, with a flash point of 170°F (closed cup), indicating its stability and safety in handling. The product is free from infestation and foreign matter, ensuring high purity and quality. Its applications are primarily in pharmaceutical formulations such as cough syrups, expectorants, oral suspensions, elixirs, chewable tablets, and lozenges, where it improves palatability and patient compliance. Additionally, the anise component offers digestive aid and antimicrobial properties, while the mint component provides a cooling sensation and further flavor masking benefits. This combination not only enhances taste but may also contribute therapeutic advantages, making it valuable in over-the-counter medications and dietary supplements. The product is stored under ambient conditions (55-75°F) and is guaranteed to meet sensory and analytical quality control standards, ensuring consistent performance in various pharmaceutical applications.",N/A,(MANUAL_INPUT),['GMP'],PIM000026996-Anise Mint.pdf,AAAA,"['Animal Derived Component Free (ADCF)', 'Plant-Based (Min. 80%)']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
9,Afghanistan,PHI,Intermediates & Reagents,"Qi-Chem Co., Ltd.",['Synthetic Small Molecule (chemically manufactured)'],"['Biochemical & Reagent', 'Reagent', 'Synthesis']","['Anti-aging / Oxidant / Cancer / Inflammatory', 'Antifungals', 'Anti-inflammatory Agents', 'Antineoplastics', 'Building Block']","3,5-difluorobromobenzene",461-96-1,Liquid,"3,5-Difluorobromobenzene from Qi-Chem Co., Ltd. is a high-purity chemical compound presented as a colorless to pale yellow clear liquid. With a purity of 99.94% and minimal impurities, this product meets stringent quality standards, making it highly reliable for advanced chemical synthesis. Manufactured in Liaoning Province, China, this compound is primarily utilized as a critical intermediate in pharmaceutical applications, including the synthesis of active pharmaceutical ingredients (APIs) such as fluconazole and selective COX-2 inhibitors. Its unique fluorinated aromatic structure imparts stability and reactivity, essential for developing novel drugs and chemical materials. The product's low solvent content and water level ensure optimal performance in sensitive chemical reactions. With a substantial quantity available, it supports large-scale pharmaceutical manufacturing and research endeavors. Overall, 3,5-Difluorobromobenzene from Qi-Chem Co., Ltd. is a valuable building block in drug development and chemical research, contributing significantly to the pharmaceutical industry's innovation and production capabilities.",N/A,(MANUAL_INPUT),['DMF'],"PIM000027101-COA - 1-BROMO-3,5-DIFLUOROBENZENE.pdf",AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
