,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
0,Afghanistan,SCI,"Electronic & Specialties, Polymers",DSM,"['Petrochemical, Hydrocarbon-Derived', 'Polymer, Resin, Elastomer']","['Others', 'Rubber & Elastomers', 'Thermoplastic Transformers']","['POLYMERS - Other', 'POLYMERS - Polybutylene Terephthalate', 'POLYMERS - Polyester/Polyethylene Terephthalate', 'Raw Material for Electronics']",Arnitel L-X07805,N/A,Solid,"Arnitel L-X07805 is a thermoplastic copolyester elastomer (TPC-ET) produced by DSM, designed primarily for injection molding applications. This material is composed of copolymerized polybutylene terephthalate (PBT) and polytetramethylene oxide (PTMO), which imparts a unique combination of flexibility, high-temperature resistance, and mechanical strength. Arnitel L-X07805 exhibits a Shore A hardness of 75, a tensile modulus of approximately 15.5 MPa, and an impressive elongation at break of 1100%, making it highly durable and elastic. It has a melting temperature around 170 °C and a density of about 1060 kg/m³. These properties enable it to perform well in demanding applications such as smartwatch and fitness straps, where comfort, durability, and resistance to wear are critical. Additionally, Arnitel L-X07805 serves as a lighter, smarter, and more environmentally friendly alternative to conventional rubbers, finding use in automotive, electronics, and consumer goods industries for components like air ducts, boots, seals, and cable insulation. Its excellent processability via injection molding and sustainable potential, including bio-based variants, make Arnitel L-X07805 a versatile and high-performance material solution for specialty chemical applications.",N/A,(MANUAL_INPUT),['NA'],PIM000004386-36. Arnitel LX07805.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
1,Afghanistan,SCI,Paints & Coatings,Evonik Resource Efficiency GmbH,"['Inorganic, Mineral', 'Organic Synthetic (non-polymeric)', 'Formulated Blend, Mixture']","['Automotive Paints', 'Can, Coil and Industrial']","['ADDITIVES - Matting Agent', 'ADDITIVES - Wax']",ACEMATT® OK 412,N/A,Solid,"ACEMATT® OK 412 is a wax-treated, medium particle-sized precipitated silica produced by Evonik Resource Efficiency GmbH. It features a carbon content of 5.5% and a particle size (d50) of 6.3 µm, with a specific surface area of 130 m²/g. This matting agent is designed to provide very high compatibility across a wide range of coatings, particularly excelling in solvent-borne and pigmented coatings. ACEMATT® OK 412 offers significant benefits such as very low viscosity impact, high surface smoothness, and excellent suspension behavior, making it an all-purpose silica suitable for general industrial, wood, plastic, and automotive OEM coatings. Its wax treatment enhances matting efficiency while maintaining medium-high transparency and smoothness, contributing to a uniform matte finish with minimal gloss. The product is chemically stable but hygroscopic, requiring storage in sealed containers under dry, cool conditions to preserve quality. Recommended addition levels range from 1.5% to 7.0% by weight based on total formulation. Overall, ACEMATT® OK 412 is a versatile and effective matting agent that improves the aesthetic and functional properties of coatings by delivering matte finishes with excellent surface texture and minimal impact on application viscosity.",1.5 - 7.0 % as supplied calculated on total formulation,(MANUAL_INPUT),['REACH'],PIM000004496-05. ACEMATT_OK_412.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
2,Afghanistan,SCI,"Electronic & Specialties, Paints & Coatings",DKSH,"['Petrochemical, Hydrocarbon-Derived', 'Organic Synthetic (non-polymeric)']","['Electronic Chemicals', 'Fine Chemicals & Custom Synt.', 'Adhesives & Sealants', 'Automotive Paints', 'Printing Inks', 'Polymer Producers']","['ADDITIVES - Adhesion Promoter', 'SOLVENTS - Diluent']",OXT-101,3047-32-3,Liquid,"OXT-101, manufactured by DKSH, is a high-purity oxetane compound known chemically as 3-Ethyl-3-hydroxy-methyl-oxetane. It appears as a clear liquid with a molecular weight of 116.2 and exhibits a low viscosity of 22.4 mPa·s at 25°C, making it an excellent reactive diluent for epoxy systems. This product is characterized by its rapid polymerization rate, low shrinkage upon curing (7.6%), and excellent heat resistance, which contribute to the formation of resilient and durable films with high gloss and superior adhesion to various substrates. OXT-101 enhances line speed and reduces the amount of initiator required during polymerization, offering significant processing advantages. Its low skin irritation potential (PII 0.2) and negative Ames test results highlight its safety profile. Widely used in adhesives, coatings, inks, and sealing agents, OXT-101 improves toughness, durability, and moisture barrier properties in cured materials. Its hydrophilic nature and excellent printability make it suitable for advanced applications such as UV-curable resins, 3D printing, and stereolithography. Overall, OXT-101 is a versatile and high-performance oxetane resin component that supports the development of specialty chemical products with enhanced mechanical and physical properties.",N/A,(MANUAL_INPUT),"['REACH', 'TSCA']",PIM000005632-02. Aron Oxetane_BLSCI_EU_RGB_0612_1.2.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
3,Afghanistan,SCI,"Electronic & Specialties, Paints & Coatings, Polymers",DKSH,"['Petrochemical, Hydrocarbon-Derived', 'Organic Synthetic (non-polymeric)']","['Electronic Chemicals', 'Fine Chemicals & Custom Synt.', 'Adhesives & Sealants', 'Printing Inks']","['ADDITIVES - Adhesion Promoter', 'ADDITIVES - Catalyst/Crosslinker', 'ADDITIVES - Optical Material', 'BINDERS - UV Binder & Oligomer', 'Raw Material for Electronics', 'SOLVENTS - Diluent']",OXT-221,18934-00-4,Liquid,"OXT-221 from DKSH is a high-performance cationic curable oxetane resin belonging to the Aron Oxetane product line. Chemically identified as bis{[1-ethyl(3-oxetanil)] methyl} ether with CAS number 18934-00-4, it is a clear liquid with over 98% purity and a molecular weight of 214.3. This four-membered cyclic ether compound is notable for its rapid polymerization and low viscosity, making it an excellent reactive diluent in epoxy resin formulations. Upon curing, OXT-221 forms a highly crosslinked network that maintains exceptional elasticity even above its glass transition temperature (Tg of -51°C), resulting in resilient and durable film properties. Its low shrinkage rate of approximately 5.5% during curing ensures dimensional stability, while its low refractive index makes it ideal for adhesives in opto-electronics applications. The product exhibits excellent heat resistance, chemical resistance, and strong adhesion to various substrates, with no oxygen inhibition during curing and minimal skin irritation. These attributes make OXT-221 highly suitable for use in adhesives, coatings, and inks, particularly in UV-curable systems where rapid curing and high gloss finishes are desired. Overall, OXT-221 enhances the performance and efficiency of specialty chemical products by delivering superior mechanical and chemical properties in cured films.",N/A,(MANUAL_INPUT),"['EINECS', 'REACH']",PIM000005632-02. Aron Oxetane_BLSCI_EU_RGB_0612_1.2.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
4,Afghanistan,SCI,"Paints & Coatings, Polymers",DKSH,"['Petrochemical, Hydrocarbon-Derived', 'Organic Synthetic (non-polymeric)']","['Electronic Chemicals', 'Fine Chemicals & Custom Synt.', 'Adhesives & Sealants', 'Architectural and Deco.', 'Printing Inks', 'Polymer Producers']","['ADDITIVES - Adhesion Promoter', 'ADDITIVES - Wetting Agent', 'BINDERS - UV Binder & Oligomer', 'Raw Material for Electronics', 'SOLVENTS - Diluent']",OXT-212,N/A,Liquid,"OXT-212, manufactured by DKSH, is a clear liquid oxetane compound chemically known as 3-Ethyl-3-[(2-ethylhexyloxy)methyl] oxetane. It is distinguished by having the lowest surface tension among oxetane compounds, which significantly enhances its wettability and adhesion properties. With a molecular weight of 228.4 and a boiling point of 133ºC at 10 mmHg, OXT-212 is a highly reactive cationic monomer used primarily in UV curing systems. Its physical form as a low-viscosity liquid (5.0 mPa·s at 25°C) makes it an excellent reactive diluent for epoxy resins, facilitating rapid polymerization and low shrinkage during curing. The product forms resilient, durable films with excellent heat resistance, high gloss, and minimal skin irritation, making it ideal for applications in paints, inks, coatings, adhesives, and electronic component encapsulation. OXT-212’s superior properties include rapid cure response, low initiator concentration requirements, no oxygen inhibition, and excellent adhesion to various substrates. These strengths contribute to improved quality and performance in specialty chemical formulations, enhancing hardness, flexibility, moisture resistance, and printability at high temperatures. Overall, OXT-212 is a versatile and efficient compound that supports advanced coating technologies and specialty chemical applications, ensuring durable, high-performance finishes and protective films.",N/A,(MANUAL_INPUT),"['REACH', 'EINECS']",PIM000005632-02. Aron Oxetane_BLSCI_EU_RGB_0612_1.2.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
5,Afghanistan,SCI,"Electronic & Specialties, Polymers",DKSH,"['Petrochemical, Hydrocarbon-Derived', 'Polymer, Resin, Elastomer']","['Electronic Chemicals', 'Fine Chemicals & Custom Synt.', 'Polymer Producers']","['ADDITIVES - Optical Material', 'POLYMERS - Other']",Spectra ADS329BE,N/A,Solid,"Spectra ADS329BE is a specialty chemical product from DKSH, characterized by its composition as Poly[9,9-dioctylfluorenyl-2,7-diyl] end capped with N,N-Bis(4-methylphenyl)-aniline. It appears physically as light yellow fibers, with a molecular weight ranging between 40,000 and 150,000. This polymer exhibits notable optical properties, including a maximum absorption peak at 385 nm when dissolved in tetrahydrofuran (THF) and photoluminescence peaks at 410 nm in solution and 418 nm in film form. The product is soluble in recommended solvents such as toluene and THF, making it suitable for various solution-processing techniques. Spectra ADS329BE's unique optical absorption and emission characteristics suggest potential applications in optoelectronic devices, such as organic light-emitting diodes (OLEDs), photodetectors, or other photonic materials. Its polymeric nature and end-capping with aniline derivatives may enhance its stability and electronic properties, providing benefits in device performance and durability. Although specific industrial applications are not widely documented, the product's properties indicate its utility in advanced materials research and specialty chemical formulations requiring precise optical and electronic functionalities.",N/A,(MANUAL_INPUT),['NA'],PIM000007842-12. ADS329BE.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
6,Afghanistan,SCI,Paints & Coatings,allnex,"['Petrochemical, Hydrocarbon-Derived', 'Organic Synthetic (non-polymeric)', 'Polymer, Resin, Elastomer']","['Architectural and Deco.', 'Automotive Paints']",['ADDITIVES - Surface Modifier/Defoamer'],ADDITOL XW 6544,N/A,Liquid,"ADDITOL XW 6544 is a low-VOC defoamer developed by allnex, formulated based on hydrophobic modified polymers without any silicone addition. It is supplied as an active substance with approximately 100% concentration, appearing as a yellowish, cloudy liquid with a density of about 0.99 g/cm³ at 20 °C. This defoamer is specifically designed to prevent foam formation and reduce pinholes in high film thickness applications, thanks to its optimized reflow properties. It exhibits high shear stability, good compatibility with various resin systems, and is suitable for use in pearl mills and dissolvers. ADDITOL XW 6544 is particularly effective in waterborne and epoxy coating systems, including automotive OEM coatings, marine coatings, vehicle refinish, waterborne pigment concentrates, and low VOC decorative coatings. Its very low VOC content (less than 1%) and APEO-free formulation make it environmentally friendly and compliant with sustainability goals. The product enhances degassing, improves film quality, and allows for thicker film application in a single coat, reducing defects such as pinholes and foam. It is compatible with a wide range of coating chemistries, including acrylic latex, aqueous epoxy resins, styrene acrylic, alkyds, silicates, and various baking and curing systems. ADDITOL XW 6544 can be applied via multiple methods such as airless spraying, brush, curtain coating, dipping, and roll coating. It is stable for at least 365 days when stored in original containers at temperatures up to 25 °C. Overall, ADDITOL XW 6544 offers high efficiency, excellent processing versatility, and environmental benefits, making it a valuable additive for specialty chemical formulations in the paints and coatings industry.","Total recommended dosage: 0.5 - 1.0 % on total formulation. In cases of strong foam generation, dosage may be increased but should not exceed 1.5 %. Generally added undiluted directly to the grind mix. Sometimes advantageous to add 1/3 of total quantity to grind mix and 2/3 to let down.",(MANUAL_INPUT),"['REACH', 'TSCA']",PIM000010372-ADDITOL XW 6544 TDS.pdf,AAAA,['Low VOC'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
7,Afghanistan,SCI,Paints & Coatings,"AEKYUNG CHEMICAL CO.,LTD.","['Petrochemical, Hydrocarbon-Derived', 'Organic Synthetic (non-polymeric)', 'Polymer, Resin, Elastomer', 'Formulated Blend, Mixture']","['Fine Chemicals & Custom Synt.', 'Adhesives & Sealants', 'Automotive Paints', 'Can, Coil and Industrial', 'Lamination and Converting', 'Fibers, Textiles & Films']",['BINDERS - Polyisocyanate'],AH-2200,N/A,Solid,"AH-2200, manufactured by AEKYUNG CHEMICAL CO.,LTD., is a high-performance two-component polyurethane coating hardener characterized by its high NCO (isocyanate) content ranging from 23.0 to 24.0%. This polyisocyanate compound is supplied as a 100% non-volatile content liquid with a viscosity range of U to X Gardner at 25°C, ensuring excellent handling and application properties. AH-2200 is designed to provide superior weather resistance, flexibility, and durability, making it ideal for demanding applications such as automobile repair paints, heavy-duty protective coatings, and coatings for wood, metal, plastic, and synthetic leather. Its robust chemical composition enables it to function effectively as a binder in polyurethane systems, enhancing the longevity and resilience of coatings. Additionally, AH-2200 is suitable for use in adhesives and film coatings, broadening its versatility across various industrial sectors. The product's strengths include its ability to maintain coating integrity under harsh environmental conditions and its compatibility with a range of substrates, although care must be taken to avoid mixing with incompatible hardeners or water-soluble resins to prevent defects. Proper storage and handling are essential to preserve its quality, as prolonged storage may alter viscosity. Overall, AH-2200 is a reliable and efficient hardener that significantly improves the performance and durability of polyurethane coatings in automotive, industrial, and specialty applications.",N/A,(MANUAL_INPUT),['REACH'],PIM000017096-AH-2200(E)TD.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
8,Afghanistan,SCI,Paints & Coatings,Silberline Ltd.,"['Petrochemical, Hydrocarbon-Derived', 'Inorganic, Mineral', 'Metal, Organometallic, Catalyst', 'Formulated Blend, Mixture']","['Electronic Chemicals', 'Adhesives & Sealants', 'Architectural and Deco.', 'Automotive Paints', 'Can, Coil and Industrial', 'Construction', 'Printing Inks', 'Polymer Producers']","['ADDITIVES - Antiscratch', 'ADDITIVES - Corrosion Inhibitor', 'PIGMENTS - Aluminum Pigment', 'PIGMENTS - Anticorrosive Pigment']",Aluminium Paste Non Leafing,7429-90-5,Paste,"Aluminium Paste Non Leafing from Silberline Ltd. is a solid, silvery light paste composed primarily of stabilized aluminum powder (50-75%) combined with hydrocarbons including C9 aromatics and C9-C11 n-alkanes, isoalkanes, and cyclics. This specialized aluminum pigment is designed to remain uniformly dispersed within coatings and inks, preventing the aluminum particles from floating to the surface, thereby ensuring a consistent and smooth metallic appearance throughout the film. Its non-leafing characteristic provides excellent hiding power and enhanced corrosion resistance, making it highly suitable for use in anti-corrosion paints, marine coatings, industrial primers, automotive finishes, printing inks, and decorative coatings. The paste offers improved mechanical properties such as scratch resistance and durability, contributing to long-lasting protective finishes on various substrates including metals, plastics, and electronic products. Additionally, it imparts a bright white metallic effect with strong hiding power, enhancing the aesthetic appeal of coated surfaces. The product is stable under normal conditions and requires careful handling due to its flammable and aquatic toxicity hazards. Overall, Aluminium Paste Non Leafing by Silberline Ltd. is a high-performance pigment ideal for specialty chemical applications demanding uniform metallic effects, durability, and corrosion protection.",N/A,(MANUAL_INPUT),"['EINECS', 'ENCS', 'REACH']",PIM000019323-EU APNL v7.02 En.pdf,AAAA,['Emission Control'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
9,Afghanistan,SCI,"Electronic & Specialties, Paints & Coatings, Polymers",Silberline Ltd.,"['Petrochemical, Hydrocarbon-Derived', 'Inorganic, Mineral', 'Metal, Organometallic, Catalyst', 'Formulated Blend, Mixture']","['Adhesives & Sealants', 'Architectural and Deco.', 'Automotive Paints', 'Can, Coil and Industrial', 'Construction', 'Printing Inks', 'Lamination and Converting', 'Masterbatch & Compounders', 'Polymer Producers']",['PIGMENTS - Aluminum Pigment'],EU APNL Non DG,7429-90-5,Paste,"Aluminium Paste Non Leafing from Silberline Ltd. is a solid paste product characterized by its silvery light color and slight aromatic odor. Composed primarily of stabilized aluminium powder (50-75%) combined with hydrocarbons including C9 aromatics and C9-C11 n-alkanes, isoalkanes, and cyclics, this paste offers a unique formulation designed for use in coatings across industrial, professional, and consumer applications. Its non-leafing property ensures that the aluminium particles remain evenly dispersed without rising to the surface, providing consistent metallic effects and enhanced durability in coatings. The product is stable under normal conditions and is formulated to deliver excellent performance in various coating processes such as spraying, rolling, dipping, and film formation. It is particularly valued for its ability to impart a bright, metallic finish while maintaining resistance to environmental factors. Additionally, Aluminium Paste Non Leafing is suitable for use in laboratories and formulation or repacking operations, emphasizing its versatility. The product's physical form as a paste facilitates easy handling and incorporation into different coating systems, making it a preferred choice for manufacturers seeking high-quality metallic effects with reliable stability and application performance.",N/A,(MANUAL_INPUT),"['AICS', 'ASIA-PAC', 'China (CRC/SEPA)', 'EINECS', 'ENCS', 'NEW ZEALAND', 'REACH', 'TSCA']",PIM000019323-EU APNL v7.02 En.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
