,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
0,Afghanistan,PHI,Excipients,ABITEC Corporation,"['Caprylic/capric mono- & diglycerides', 'Glyceryl caprylate/caprate']","['Lipid', 'Solubilizer', 'Topical']","['Adjuvant', 'Carrier', 'Dermatological Agents', 'Emulsifier', 'Solubilizer']",CAPMUL® MCM EP/NF,N/A,Liquid,"CAPMUL4 MCM EP/NF is a mixture of monoacylglycerols obtained by the direct esterification of glycerol with caprylic (octanoic) and capric (decanoic) acids. It is composed primarily of caprylic/capric mono- and diglycerides, presenting as a colorless or slightly yellow oily liquid or soft mass at 206C. The product contains 45-75% monoacylglycerols, 20-50% diacylglycerols, and up to 10% triacylglycerols, with a fatty acid composition predominantly of C8 (50-90%) and C10 (10-50%). CAPMUL MCM EP/NF meets the stringent standards of the European Pharmacopoeia (EP) and United States Pharmacopeia/National Formulary (USP/NF), ensuring high purity and quality with low acid, peroxide, and water values. Its strengths include its multifunctional role as a bioavailability enhancer, solubilizer, emulsifier/co-emulsifier, carrier vehicle, and penetration enhancer, particularly in dermatological applications. The product is typically supplied in 425 lb drums or 50 lb HDPE jerricans and should be stored in tight, light-resistant containers at ambient temperature. CAPMUL MCM EP/NF is recognized as safe (GRAS) under FDA regulations when used appropriately, making it suitable for pharmaceutical, cosmetic, and nutraceutical formulations requiring enhanced solubility and absorption of active ingredients.",N/A,(MANUAL_INPUT),"['EP', 'USP/NF']",PIM000002664-capmul-mcm-ep-nf-tds-i-3.pdf,AAAA,['Animal Derived Component Free (ADCF)'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
1,Afghanistan,PHI,Excipients,Ashland Specialty Ingredients,"['Sodium', 'Sodium Glycolate', 'NaCl (Sodium Chloride)', 'NaGly (Sodium Glycolate)']","['Powder', 'Thickener, Viscosity Modifier']","['Binder', 'Buffer, pH Adjustment', 'Bulking Agent', 'Diluent, Filler', 'pH Adjusters', 'Thickener, Viscosity Modifier']",AQUALON CMC 12M31P BAG 22.68KG,N/A,Powder,"AQUALON CMC 12M31P BAG 22.68KG is a high-quality product manufactured by Ashland Specialty Ingredients, presented in a 22.68 kg bag. This product is a powdered form of carboxymethyl cellulose (CMC), characterized by specific physical and chemical properties that ensure its performance and reliability. It has a degree of substitution (D.S.) ranging from 1.15 to 1.45, indicating the level of carboxymethyl groups attached to the cellulose backbone, which affects solubility and viscosity. The sodium content is between 10.4% and 12.0%, contributing to its ionic properties and compatibility in various formulations. The product exhibits a loss on drying of up to 8%, ensuring moisture control for stability. Its viscosity in a 2% aqueous solution at 25°C ranges from 1340 to 2000 cps, making it suitable for thickening and stabilizing applications. The pH of a 1% solution is maintained between 6.5 and 8.5, ensuring mild alkalinity suitable for diverse uses. Particle size distribution (PSD) by light diffraction shows a median size between 60 and 250 microns, optimizing dispersion and texture. Bulk density ranges from 0.75 to 1.00 g/mL, facilitating handling and processing. Purity is high, with 99.5% to 100% of the product free from sodium chloride and sodium glycolate impurities. Heavy metals and lead content are strictly controlled, each not exceeding 20 ppm, ensuring safety and compliance with regulatory standards. AQUALON CMC 12M31P is widely used in food, pharmaceutical, and industrial applications for its excellent thickening, stabilizing, and film-forming properties, enhancing product texture, stability, and shelf life.",N/A,(MANUAL_INPUT),"['USP/NF', 'EP', 'GMP']",PIM000005274-AQUALON CMC 12M31P.pdf,AAAA,['Animal Derived Component Free (ADCF)'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
2,Afghanistan,PHI,,❌ Error: Some Problem with PDF File,,,,❌ Error: Some Problem with PDF File,,,,,(MANUAL_INPUT),,PIM000005338-BANANA SPRAY DRIED FLAVOUR (ASD1053).pdf,AAAA,,(MANUAL_INPUT),(MANUAL_INPUT),,
3,Afghanistan,PHI,API,Allessa GmbH,['Propylphosphonic acid anhydride (PPA)'],"['Amino Acid', 'Biochemical & Reagent', 'Reagent', 'Solutions', 'Synthesis']","['Building Block', 'Coupling Reagent']",Allessan® CAP,68957-94-8,Liquid,"Allessan® CAP is a phosphorus-based water removal agent manufactured by Allessa GmbH, characterized by its molecular weight of 318 g/mol and empirical formula [C3H7O2P]3. It is primarily composed of propylphosphonic acid anhydride (PPA) and is typically supplied as a concentrated solution with a minimum of 50% weight in various organic solvents such as ethyl acetate (EtOAc), tetrahydrofuran (THF), and dimethylformamide (DMF). This product enables mild reaction conditions and facilitates simple work-up through aqueous removal of the coupling reagent, making it highly effective for peptide synthesis with significantly suppressed racemization compared to other reagents. Allessan® CAP is widely used in esterifications, amidations, peptide couplings, nitrile formations, and other chemical reactions, especially in the pharmaceutical industry for synthesizing peptides as active pharmaceutical ingredients or advanced building blocks. Its advantages include easy reactions under mild conditions, preservation of stereochemistry without altering optically active centers, convenient handling due to its liquid formulation, low toxicity with minimal sensitization potential, excellent safety profile with high thermal stability and no decomposition, affordable economics, and a long shelf life of at least 36 months without special storage requirements. The product is available in packaging options such as 5 L, 50 L, and 200 L steel drums with PE inliners or twinlock drums, ensuring flexibility to meet customer needs.",N/A,(MANUAL_INPUT),['GMP'],PIM000009041-Allessan CAP.pdf,AAAA,['Animal Derived Component Free (ADCF)'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
4,Afghanistan,PHI,Excipients,Ashland Specialty Ingredients,['Ethoxyl'],"['Powder', 'Thickener, Viscosity Modifier']",[],AQUALON EC-N7 PHARM BAG 18.14KG,N/A,Powder,"AQUALON EC-N7 PHARM BAG 18.14KG is a pharmaceutical-grade product manufactured by Ashland Specialty Ingredients, supplied in an 18.14 kg bag. This product is characterized by its controlled physical and chemical properties, including a loss on drying between 0.0% and 3.0%, ensuring stability and consistency in moisture content. It contains ethoxyl groups in the range of 48.0% to 49.5%, indicating its specific chemical composition tailored for pharmaceutical applications. The product exhibits low residual oxidizable impurities (R.O.I.) as sodium sulfate, capped at 0.5%, and maintains a viscosity between 6.0 and 8.0 centipoise at 25°C, which is critical for processing and formulation consistency. Chloride content is tightly controlled between 0.00% and 0.10%, minimizing potential corrosive effects. Heavy metal content, including lead, is strictly limited to ensure safety and compliance with pharmaceutical standards, with lead not exceeding 3 ppm and total heavy metals capped at 20 ppm. The product passes tests for acetaldehyde and acidity/alkalinity, confirming its chemical purity and suitability for sensitive pharmaceutical uses. These specifications highlight AQUALON EC-N7 PHARM BAG 18.14KG as a reliable excipient or ingredient in pharmaceutical formulations, offering consistent quality, safety, and performance.",N/A,(MANUAL_INPUT),['USP/NF'],PIM000009048-AQUALON EC-N7 PHARM Spec.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
5,Afghanistan,PHI,Intermediates & Reagents,Jost Chemical Co.,['Ammonium Citrate Tribasic ((NH4)3C6H5O7)'],['Granules'],[],Ammonium Citrate Tribasic FCC Granular,3458-72-8,Granule,"Ammonium Citrate Tribasic FCC Granular is a translucent crystalline product manufactured by Jost Chemical Co., characterized by a slight ammoniacal odor. It is a high-purity chemical compound with the formula (NH4)3C6H5O7 and a molecular weight of 243.22. This granular form is colorless and meets stringent chemical specifications, including a minimum assay of 98%, pH range of 6.5 to 8.5 in a 10% solution, and low impurity levels such as chloride, iron, calcium, chromium, lithium, magnesium, nickel, sodium, and lead, all maintained at ppm maximums. The product is designed for applications requiring high purity, such as electronic etching, where clarity and chemical consistency are critical. It is supplied in 55 lb. (25 kg) cartons and should be stored in a clean, dry warehouse in its original unopened containers to maintain quality and performance.",N/A,(MANUAL_INPUT),['FAMI-QS'],PIM000009284-Ammonium Citrate Tribasic Product Sheet.pdf,AAAA,['Animal Derived Component Free (ADCF)'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
6,Afghanistan,PHI,Animal Care,Anco Animal Nutrition Competence GmbH,"['Moisture', 'Crude ash', 'Crude protein', 'Crude fiber']","['Animal Health', 'Animal Nutrition', 'Powder']",['Feed Additive'],Anco®FIT Poultry,N/A,Powder,"Anco®FIT Poultry is a premix for animal feed specifically designed for poultry, formulated by Anco Animal Nutrition Competence GmbH. It consists of active natural ingredients carefully selected to help high performing birds adapt to nutritional stress factors such as mycotoxins, enabling them to reach their full performance potential. The product is presented as a beige greyish fine powder with a bulk density ranging from 850 to 900 g/l and a particle size distribution where 85-95% of particles fall between 40 and 500 micrometers. It has a pH value between 8.1 and 8.9 (10% solution). Analytical findings indicate moisture content between 60 and 100 g/kg on a fresh mass basis, crude ash between 810 and 890 g/kg on a dry mass basis, crude protein from 0 to 20 g/kg dry mass, and crude fiber from 5 to 20 g/kg dry mass. Anco®FIT Poultry is easily incorporated into feed during compounding at a dosage of 1.0 to 2.0 kg per ton of feed. It is packed in 20 kg plastic bags and has a shelf life of 18 months when stored in a dry place away from direct sunlight. The product contains no genetically modified organisms according to EU directive 1829/2003 and requires no special handling precautions. This premix supports poultry health and productivity by mitigating the effects of nutritional stressors, making it a valuable additive in poultry nutrition management.",1.0 - 2.0 kg Anco®FIT Poultry per ton of animal feed.,(MANUAL_INPUT),['FAMI-QS'],PIM000010112-Anco®FIT- Poultry Specification.pdf,AAAA,['Animal Derived Component Free (ADCF)'],(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
7,Afghanistan,PHI,Animal Care,Diamond V,"['Crude Protein', 'Crude Fat', 'Crude Fiber', 'Moisture', 'Ash', 'Arginine', 'Cysteine', 'Glycine', 'Histidine', 'Isoleucine', 'Leucine', 'Lysine (total)', 'Methionine', 'Phenylalanine', 'Proline', 'Threonine', 'Tyrosine', 'Tryptophan', 'Valine', 'Calcium (Ca)', 'Chloride (Cl)', 'Magnesium (Mg)', 'Phosphorus (P)', 'Potassium (K)', 'Sodium (Na)', 'Sulfur (S)', 'Starch', 'ADF', 'NDF']","['Amino Acid', 'Animal Health', 'Animal Nutrition', 'Carbohydrate & Sugar', 'Lipid', 'Mineral & Nutrient', 'Solutions']","['Carbohydrate Sources', 'Feed Additive', 'General Health', 'Minerals and Nutrients', 'Therapeutic Nutrients/Minerals/Electrolytes']",AviCare,N/A,Liquid,"AviCare is a natural nutritional health product developed by Diamond V for inclusion in poultry drinking water, particularly during production challenges such as fasting, transport, and other atypical situations. It is a liquid additive that disperses well in drinking water, ensuring ease of use and effective delivery. AviCare contains a balanced composition including a minimum of 5.0% crude protein, 0.5% crude fat, and a maximum of 1.5% crude fiber, with moisture content up to 72%. The product also provides essential amino acids like arginine, lysine, and methionine, as well as vital minerals such as calcium, phosphorus, and potassium, supporting overall poultry health. AviCare can be used continuously alongside Original XPC™ in feed at recommended levels throughout all life stages, enhancing poultry resilience during stress periods. It is supplied in totes, has a bulk density of approximately 9.0-9.5 lb/gal, and a shelf life of 24 months from manufacture. AviCare is certified under HACCP, GMP+, and is made in the USA, reflecting its quality and safety standards. This product is ideal for poultry producers seeking a reliable, natural solution to maintain bird health and performance during challenging production phases.",Automatic Proportioner (stock solution): 25 oz/gal (200 ml/L); Direct Water Application (drinking water): 20 oz/100 gal (160 ml/100L),(MANUAL_INPUT),['GMP'],PIM000023114-9.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
8,Afghanistan,PHI,Nutraceuticals,"WILD Flavors, Inc.",['ANISE MINT FLAVOR'],"['Drinks', 'Oral', 'Taste Improvement, Taste Masking']","['Taste Improvement, Taste Masking']",ANISE MINT FLAVOR,N/A,Liquid,"ANISE MINT FLAVOR from WILD Flavors, Inc. is a colorless, clear liquid flavoring agent characterized by an aroma comparable to a standard sample, ensuring consistent sensory quality. This product exhibits a flash point of 170°F (closed cup), an optical rotation of -19.7, a refractive index of 1.4705 at 20°C measured with an ABBE refractometer, and a specific gravity of 0.911 at 20°C using an Anton Paar DMA35. Manufactured on March 19, 2019, and shipped in a 20 kg quantity, it is designed for ambient storage conditions between 55-75°F. The flavor is guaranteed free from infestation and foreign matter, meeting stringent quality control standards. Its clear liquid form and stable physical-chemical properties make it suitable for various applications in food and beverage formulations where a distinct anise and mint flavor profile is desired, providing both flavor intensity and purity.",N/A,(MANUAL_INPUT),['GMP'],PIM000026996-Anise Mint.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
9,Afghanistan,PHI,Intermediates & Reagents,"Qi-Chem Co., Ltd.","['3,5-difluorobromobenzene']","['Reagent', 'Synthesis']",['Building Block'],"3,5-difluorobromobenzene",461-96-1,Liquid,"3,5-difluorobromobenzene from Qi-Chem Co., Ltd. is a high-purity chemical compound presented as a colorless to pale yellow clear liquid. With a purity of 99.94% and minimal impurities, this product ensures excellent quality and consistency for various industrial applications. It contains very low levels of solvents (0.04%), fluorinated bromobenzene (0.01%), and maximum impurities (0.01%), making it highly reliable for sensitive chemical processes. The water content is controlled at 105 ppm, well below the maximum allowed 500 ppm, which further guarantees its stability and performance. Manufactured in a fluoride production base located in Yimatu Town, Fumeng County, Fuxin City, Liaoning Province, China, this product is supplied in bulk quantities, with a batch size of 1000 kg divided into 4 packages. The product is suitable for use in advanced chemical synthesis, pharmaceuticals, agrochemicals, and material science research, where precise fluorinated aromatic compounds are required. The rigorous quality control and certification by Qi-Chem Co., Ltd. ensure that 3,5-difluorobromobenzene meets stringent industry standards, making it a dependable choice for professional and industrial use.",N/A,(MANUAL_INPUT),['DMF'],"PIM000027101-COA - 1-BROMO-3,5-DIFLUOROBENZENE.pdf",AAAA,"['Animal Derived Component Free (ADCF)', 'Free from Solvents Class 1']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
