,COUNTRY,BUSINESS_LINE,INDUSTRY_CLUSTER,SUPPLIER_NAME,COMPOSITIONS,APPLICATIONS,FUNCTIONS,PRODUCT_NAME,CAS_FROM_DOC,PHYSICAL_FORM,PRODUCT_DESCRIPTION,RECOMMENDED_DOSAGE,REGULATORY_REQUIREMENTS,CERTIFICATIONS,FILE_NAME,COMPANY_CD,CLAIMS,PDP_VDO,LIGHT_VERSION,RECOMMENDED_HEALTH_BENEFITS,SUSTAINABLE_DOC
0,Afghanistan,PCI,Cosmetics & Toiletries,"DKSH Marketing Services Spain, S.A.U.","['Derived Natural', 'Mineral']","['Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Dye/Pigment']",Color Clay® CYDONIA,N/A,Powder,"Color Clay® CYDONIA is a natural colour clay product manufactured by DKSH Marketing Services Spain, S.A.U. It is presented as a homogeneous powder with a distinctive quince yellow (ochre) colour and is odourless, making it suitable for various cosmetic applications. The clay is characterized by a high silicate content and a particle size where 95% of particles are smaller than 44 microns, ensuring a pleasant and easy application on the skin. Chemically, it contains significant amounts of SiO2 (46.80%), CaO (21.25%), Al2O3 (7.30%), Fe2O3 (2.04%), and MgO (2.48%), all within a ±5% tolerance. The product maintains a pH of 8.75 ± 1 in a 20% aqueous solution and exhibits stability under natural and Vitalux light, with humidity below 7%. Microbiologically, it is safe with low total aerobic microbial count and yeast/mould count, and absence of pathogens. Color Clay® CYDONIA is versatile and can be used in facial or body muds, masks, cleansers including liquid and peeling soaps, gel-masks, creams, serums, hair masks, special shampoos, and makeup formulations. Due to its natural origin, slight colour variations may occur between batches, and formulations typically require a suspending agent to ensure product stability and homogeneity.","Facial or body muds, in powder form at 100%, for mixtures with liquid (water or solutions with active ingredients) or in combination with other powders in a formulation.",(MANUAL_INPUT),['REACH'],PIM000000425-COLOR CLAY Cydonia Natural TDS.pdf,AAAA,[],(MANUAL_INPUT),(MANUAL_INPUT),[],(OPTIONAL)
1,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive', 'Visual Carrier']",Color Clay® Olea,N/A,Powder,"Color Clay® Olea is a light grey clay powder offered by Colorclay S.L., characterized by its 100% natural composition with no additives or chemicals. This finely ground clay, with particle sizes below 44 microns, features a laminar silicate crystal structure that provides excellent absorption capacity and a high specific surface area. Its unique morphology delivers a smooth, pleasant texture and excellent spreadability, making it ideal for cosmetic formulations. Color Clay® Olea acts as a mild mechanical cleanser and gentle exfoliator, aiding in the removal of impurities and dead skin cells, thus promoting skin renewal. Rich in minerals similar to those found in skin and cells, it offers nourishing benefits. This versatile ingredient can be mixed with water or other cosmetic components to create pastes for facial masks, body SPA treatments, creamy masks, soaps, emulsions, and shampoos. It also serves as a natural coloring agent stable across pH levels, an oil absorber in facial masks, and a mild exfoliator in creams and serums. The product embodies the Mediterranean essence, combining natural beauty and wellness, while supporting sustainable practices through environmental recovery and reforestation efforts by the manufacturer.",N/A,(MANUAL_INPUT),['Natural Cosmetic'],PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Sebum Control', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
2,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive', 'Visual Carrier']",Color Clay® Cedrus,N/A,Powder,"Color Clay® Cedrus is a natural reddish-brown clay powder produced by Colorclay S.L., originating from the Mediterranean region near Barcelona. This product is 100% natural with no additives or chemicals, embodying the essence of earth's minerals beneficial for personal care. Cedrus clay features a laminar silicate crystal structure, finely ground below 44 microns, which provides a high specific surface area for excellent absorption capacity. Its small particle size and laminar platelet morphology contribute to a smooth, pleasant skin feel and excellent spreadability. Cedrus acts as a mild mechanical cleanser when combined with surfactants, effectively removing impurities and dead skin cells, thus promoting skin renewal. Rich in minerals similar to those found in skin and cells, it serves as a versatile cosmetic ingredient suitable for formulating facial masks, body SPA treatments, creamy masks, soaps, emulsions, and shampoos. It is also used as a natural coloring agent in cosmetics and soaps, offering stable, natural shades without synthetic pigments. Additionally, Cedrus clay functions as a gentle exfoliator and an oil absorber in facial masks, refreshing the skin by soaking up excess sebum. The product aligns with sustainable practices, as Colorclay S.L. is committed to environmental stewardship through reforestation and land recovery efforts in their quarries.",N/A,(MANUAL_INPUT),['Natural Cosmetic'],PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Sebum Control', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
3,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive', 'Visual Carrier']",Color Clay® Cocoa,N/A,Powder,"Color Clay® Cocoa from Colorclay S.L. is a natural cosmetic ingredient presented as a finely ground powder with a dark brown color evocative of Mediterranean origins. It is 100% natural with no additives or chemicals, featuring a laminar silicate crystal structure finely milled below 44 microns, which provides a high specific surface area for excellent absorption capacity. This unique morphology offers multiple benefits including improved skin feel with smooth spreadability, mild mechanical cleansing, and gentle exfoliation that promotes dead cell renewal. Rich in minerals similar to those found in skin and cells, Color Clay® Cocoa is versatile for use in facial masks, body SPA treatments, creamy masks, soaps, emulsions, and shampoos. It acts as a natural facial and body wrap, a physical cleanser complementing mild surfactants, a natural coloring agent stable at any pH, a mild exfoliator, and an effective oil absorber that refreshes skin by soaking excess sebum. The product embodies sustainability principles through responsible quarrying and environmental restoration efforts by the manufacturer. Overall, Color Clay® Cocoa is a premium, natural clay ingredient ideal for enhancing personal care formulations with its multifunctional properties and Mediterranean heritage.",N/A,(MANUAL_INPUT),"['Natural Cosmetic', 'Vegan']",PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Sebum Control', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
4,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive', 'Visual Carrier']",Color Clay® Corylus,N/A,Powder,"Color Clay® Corylus is a natural clay product from Colorclay S.L., sourced from the Mediterranean shore near Barcelona. It is 100% natural with no additives or chemicals, mechanically processed and finely ground below 44 microns, featuring laminar silicate as its main crystal structure. This warm, golden-brown clay offers a full range of natural stable coloring agents that evoke the warm Mediterranean coasts. Its high specific surface area provides excellent absorption capacity, making it highly effective in cosmetic formulations. The laminar platelet structure and very small particle size contribute to improved skin feel by providing excellent spreadability and a smooth, pleasant texture. Color Clay® Corylus acts as a mild mechanical cleanser, complementing surfactants to leave skin clean and free of impurities, and offers a gentle exfoliating effect that aids in dead cell renewal. Rich in minerals similar to those found in skin and cell constituents, it supports skin health and vitality. This versatile clay can be mixed directly with water or other cosmetic ingredients to form pastes for facial masks and body spa treatments, and can be formulated into creamy masks, soaps, emulsions, and shampoos. It is ideal for natural facial and body wraps, physical cleansers in mild surfactant systems, natural coloring agents for color cosmetics and makeup, mild natural exfoliators for creams and serums, and oil absorbers in facial masks. Color Clay® Corylus embodies the Mediterranean lifestyle's emphasis on wellbeing, natural beauty, and sustainability, with Colorclay S.L. committed to environmental stewardship through reforestation and land recovery efforts.","Color Clay® is one of the most versatile cosmetic ingredient available. It can directly be mixed with water or other cosmetic ingredients to obtain a paste for facial masks, body SPA treatments; or can be easily formulated into several cosmetic products as creamy masks, soaps, emulsions and shampoos.",(MANUAL_INPUT),['Natural Cosmetic'],PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Sebum Control', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
5,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive', 'Visual Carrier']",Color Clay® Cydonia,N/A,Powder,"Color Clay® Cydonia is a finely ground natural clay powder with a light beige to yellowish hue, sourced from the Mediterranean region and offered by Colorclay S.L. This product is composed primarily of laminar silicate crystals, mechanically processed to achieve a particle size below 44 microns, which imparts a high specific surface area and excellent absorption capacity. As a 100% natural ingredient free from additives or chemicals, Cydonia brings earth's essential minerals close to the personal care industry. Its laminar platelet structure and fine particle size provide superior spreadability, resulting in a smooth and pleasant skin feel. The clay acts as a mild mechanical cleanser, complementing surfactants by gently removing impurities and dead skin cells, thus promoting skin cell renewal. Rich in minerals similar to those found in skin and cells, Cydonia is versatile for cosmetic formulations including facial and body masks, SPA treatments, soaps, emulsions, shampoos, and natural wraps. It also functions as a natural exfoliator, oil absorber, and stable natural coloring agent for color cosmetics and makeup, offering a unique shade that may vary slightly due to its natural origin. Packaged in a small transparent vial with a cork stopper, Color Clay® Cydonia embodies the Mediterranean's natural beauty and sustainability commitment, making it an exceptional ingredient for wellness and cosmetic applications.",N/A,(MANUAL_INPUT),['Natural Cosmetic'],PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Sebum Control', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
6,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive', 'Visual Carrier']",Color Clay® Ivory,N/A,Powder,"Color Clay® Ivory is a finely ground natural clay powder characterized by its light off-white to ivory color, sourced from the Mediterranean region near Barcelona. This 100% natural product contains no additives or chemicals, preserving its purity and authenticity. Its laminar silicate crystal structure and particle size below 44 microns provide excellent absorption capacity, making it highly effective in cosmetic formulations. The clay offers a smooth texture and superior spreadability due to its laminar platelet morphology, enhancing skin feel in topical applications. Color Clay® Ivory serves multiple functions including mild mechanical cleansing, gentle exfoliation by aiding dead cell renewal, and oil absorption, which refreshes the skin by removing excess sebum. It is rich in minerals similar to those found in skin cells, contributing to its beneficial effects. This versatile ingredient can be mixed with water or other cosmetic components to create pastes for facial masks and body SPA treatments, or formulated into creams, soaps, emulsions, and shampoos. Additionally, it acts as a natural coloring agent for color cosmetics and soaps, providing stable, natural hues without synthetic pigments. The product is sustainably sourced with a commitment to environmental preservation through reforestation and land recovery efforts. Overall, Color Clay® Ivory is an exceptional natural cosmetic ingredient that combines Mediterranean heritage, mineral richness, and multifunctional benefits for skin care and wellness applications.",N/A,(MANUAL_INPUT),['Natural Cosmetic'],PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
7,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive']",Color Clay® Quercus,N/A,Powder,"Color Clay® Quercus is a finely ground natural clay powder with a greyish tone, produced by Colorclay S.L. It is composed primarily of laminar silicate crystals, mechanically processed to a particle size below 44 microns, which provides it with a high specific surface area and excellent absorption capacity. This clay offers a smooth, pleasant texture and excellent spreadability due to its laminar platelet structure and fine particle size. It acts as a mild mechanical cleanser, complementing surfactants by gently removing impurities from the skin. Additionally, its small particle size enables a mild exfoliating effect that helps renew skin cells by dragging away dead cells when rinsed off. Rich in minerals similar to those found in skin and cell constituents, Color Clay® Quercus is a versatile cosmetic ingredient suitable for use in facial and body masks, SPA treatments, soaps, emulsions, shampoos, and natural wraps. It also functions as an oil absorber in facial masks, refreshing the skin by soaking up excess sebum. The natural grey color is stable at any pH, though slight batch-to-batch variations may occur due to its natural origin. Color Clay® Quercus is 100% natural, free from additives or chemicals, and sourced sustainably with environmental responsibility, making it an ideal ingredient for natural personal care formulations that evoke the essence of the Mediterranean coast.",N/A,(MANUAL_INPUT),['REACH'],PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Sebum Control', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
8,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive', 'Visual Carrier']",Color Clay® Rosa,N/A,Powder,"Color Clay® Rosa is a natural reddish-brown clay powder produced by Colorclay S.L., sourced from the Mediterranean shore near Barcelona. This finely ground clay, with particle sizes below 44 microns, features a laminar silicate crystal structure that provides excellent absorption capacity and a high specific surface area. It is 100% natural, containing no additives or chemicals, making it a pure and authentic ingredient for cosmetic formulations. Color Clay® Rosa offers a smooth, pleasant texture and excellent spreadability due to its laminar platelet structure and fine particle size. It acts as a mild mechanical cleanser and gentle exfoliator, helping to renew skin cells by removing dead cells when rinsed off. Rich in minerals similar to those found in skin and cell constituents, it supports skin health and vitality. This versatile clay can be mixed with water or other cosmetic ingredients to create pastes for facial masks, body SPA treatments, creamy masks, soaps, emulsions, and shampoos. It serves as a natural facial and body wrap, a physical cleanser in mild surfactant systems, a natural coloring agent for soaps and color cosmetics, and an effective oil absorber in facial masks, refreshing the skin by soaking up excess sebum. Color Clay® Rosa embodies the Mediterranean lifestyle's emphasis on wellbeing, natural beauty, and sustainability, with the manufacturer committed to environmental stewardship through reforestation and land recovery efforts.",N/A,(MANUAL_INPUT),['Natural Cosmetic'],PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Sebum Control', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
9,Afghanistan,PCI,Cosmetics & Toiletries,Colorclay S.L.,['Mineral'],"['Color Care', 'Hair Care', 'Skin Care', 'Soap & Bath', 'Spa & Wellness']","['Cleanser', 'Exfoliant', 'Skin Sensory Additive']",Color Clay® Tilia,N/A,Powder,"Color Clay® Tilia is a natural light beige clay powder produced by Colorclay S.L., finely ground below 44 microns to ensure excellent absorption capacity and a smooth, pleasant texture. Composed primarily of laminar silicate crystals, it offers a unique combination of natural stable coloring agents and extraordinary mineral content similar to skin and cell constituents. This 100% natural clay contains no additives or chemicals, making it ideal for cosmetic applications. Its laminar platelet structure provides excellent spreadability and a mild mechanical cleansing effect, complementing surfactants in formulations. Color Clay® Tilia also promotes gentle dead cell renewal through mild exfoliation when rinsed off, enhancing skin regeneration. It is highly versatile, suitable for direct mixing with water or cosmetic ingredients to create pastes for facial masks, body SPA treatments, creams, soaps, emulsions, and shampoos. Additionally, it serves as a natural facial and body wrap, a physical cleanser in mild surfactant systems, a natural coloring agent for soaps and cosmetics, and an effective oil absorber in facial masks, helping to refresh skin by absorbing excess sebum. The product's natural origin ensures slight batch-to-batch color variation, adding authenticity to formulations. Color Clay® Tilia embodies the Mediterranean lifestyle's emphasis on wellbeing and natural beauty, with sustainable sourcing practices that include reforestation and land recovery, reflecting a commitment to environmental stewardship.",N/A,(MANUAL_INPUT),['REACH'],PIM000000425-COLOR CLAY Natural Brochure.pdf,AAAA,"['Natural Cosmetic', 'Sebum Control', 'Skin Renewal', 'Smoothing']",(MANUAL_INPUT),(MANUAL_INPUT),[],(MUST_INPUT)
